Sociedad,Cliente,Asignación,Nº documento,Clase de documento,Fecha de documento,Fe.contabilización,Símbolo vencimiento neto,Importe en moneda local,Referencia,Doc.compensación,Cuenta de mayor,Texto
X013,2023670839,202403251653550143,1800075049,XR,3/25/2024,3/25/2024,,"41695,60",0050A00004982,1500070043,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2024173407,202403251623030112,1800075018,XR,3/25/2024,3/25/2024,,"8600,00",0050A00004952,1500069999,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2025664039,202403251611310104,1800075010,XR,3/25/2024,3/25/2024,,"47356,40",0050A00004946,1500069990,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2026160915,202403251632170123,1800075029,XR,3/25/2024,3/25/2024,,"27800,00",0050A00004962,1500070014,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2026794682,202403251605460103,1800075009,XR,3/25/2024,3/25/2024,,"117128,30",0050A00004945,1500069988,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2026877516,202403251601210099,1800075005,XR,3/25/2024,3/25/2024,,"69257,10",0050A00004941,1500069982,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2027200456,202403251036340064,1800074971,XR,3/25/2024,3/25/2024,,"12200,00",0050B00000168,1500069978,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2027727158,202403251550010086,1800074992,XR,3/25/2024,3/25/2024,,"151933,60",0050A00004929,1500069963,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2028149504,202403251212110068,1800074975,XR,3/25/2024,3/25/2024,,"4600,00",0050B00000172,1500070012,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2028217227,202403251603590102,1800075008,XR,3/25/2024,3/25/2024,,"50200,00",0050A00004944,1500069987,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2029743198,202403251559430097,1800075003,XR,3/25/2024,3/25/2024,,"74618,10",0050A00004939,1500069977,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2030566443,202403251634300126,1800075032,XR,3/25/2024,3/25/2024,,"16680,10",0050A00004965,1500070017,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2031439837,202403250953460059,1800074966,XR,3/25/2024,3/25/2024,,"66702,00",0050A00004920,1500069966,1030000,ALQUILER DE CONSULTORIO ENERO 2024
X013,2031704169,202403251631310122,1800075028,XR,3/25/2024,3/25/2024,,"40638,90",0050A00004961,1500070011,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2032137366,202403251630420121,1800075027,XR,3/25/2024,3/25/2024,,"65436,30",0050A00004960,1500070010,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2032572490,202403251643300132,1800075038,XR,3/25/2024,3/25/2024,,"86599,40",0050A00004971,1500070025,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2032800047,202403250951440058,1800074965,XR,3/25/2024,3/25/2024,,"97939,40",0050A00004919,1500069962,1030000,ALQUILER DE CONSULTORIO ENERO 2024
X013,2032844475,202403251554380092,1800074998,XR,3/25/2024,3/25/2024,,"29400,00",0050A00004934,1500069971,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2034165546,202403251212050067,1800074974,XR,3/25/2024,3/25/2024,,"15100,00",0050B00000171,1500069991,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2035215211,202403251652230141,1800075047,XR,3/25/2024,3/25/2024,,"30400,00",0050A00004980,1500070002,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2317569961,202403251642390131,1800075037,XR,3/25/2024,3/25/2024,,"73827,20",0050A00004970,100055365,1030000,ERROR - ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2317704632,202403251551590089,1800074995,XR,3/25/2024,3/25/2024,,"82431,50",0050A00004931,1500069965,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2319072261,202403251626270116,1800075022,XR,3/25/2024,3/25/2024,,"54700,00",0050A00004956,1500070004,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2320643119,202403251553370091,1800074997,XR,3/25/2024,3/25/2024,,"31400,00",0050A00004933,1500069970,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2327226990,202403251653030142,1800075048,XR,3/25/2024,3/25/2024,,"29327,00",0050A00004981,1500070041,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2327361150,202403251648000136,1800075042,XR,3/25/2024,3/25/2024,,"89842,00",0050A00004975,1500070032,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2328087432,202403251602170100,1800075006,XR,3/25/2024,3/25/2024,,"16900,00",0050A00004942,1500069983,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2331260894,202403251210080066,1800074973,XR,3/25/2024,3/25/2024,,"4000,00",0050B00000170,1500069985,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2336374827,202403251616470109,1800075015,XR,3/25/2024,3/25/2024,,"7333,50",0050B00000176,1500070027,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2712833979,202403251627550119,1800075025,XR,3/25/2024,3/25/2024,,"30400,00",0050A00004958,1500070007,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2713683326,202403251556040093,1800074999,XR,3/25/2024,3/25/2024,,"32176,10",0050A00004935,1500069972,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2714329834,202403251635520128,1800075034,XR,3/25/2024,3/25/2024,,"13600,00",0050A00004967,1500070019,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2716469659,202403251635110127,1800075033,XR,3/25/2024,3/25/2024,,"45673,30",0050A00004966,1500070018,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2717800229,202403251622220111,1800075017,XR,3/25/2024,3/25/2024,,"22083,70",0050A00004951,1500069997,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2718482812,202403251654260144,1800075050,XR,3/25/2024,3/25/2024,,"5914,20",0050A00004983,1500070044,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2720307069,202403251627190118,1800075024,XR,3/25/2024,3/25/2024,,"50206,30",0050A00004957,1500070006,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2721520705,202403251547490084,1800074990,XR,3/25/2024,3/25/2024,,"47825,20",0050A00004927,1500069960,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2721703269,202403251548550085,1800074991,XR,3/25/2024,3/25/2024,,"45600,00",0050A00004928,1500069961,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2722099422,202403251215570071,1800074978,XR,3/25/2024,3/25/2024,,"16000,00",0050B00000175,1500070026,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2722777810,202403251645110133,1800075039,XR,3/25/2024,3/25/2024,,"8200,00",0050A00004972,1500070028,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2723361202,202403251629360120,1800075026,XR,3/25/2024,3/25/2024,,"11200,00",0050A00004959,1500070009,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2723382888,202403251545190081,1800074987,XR,3/25/2024,3/25/2024,,"91400,00",0050A00004924,1500069958,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2724244838,202403251646020134,1800075040,XR,3/25/2024,3/25/2024,,"47453,20",0050A00004973,1500070029,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2725057109,202403250959520060,1800074967,XR,3/25/2024,3/25/2024,,"42800,00",0050A00004921,1500069979,1030000,ALQUILER DE CONSULTORIO ENERO 2024
X013,2725203805,202403251625260115,1800075021,XR,3/25/2024,3/25/2024,,"15200,00",0050A00004955,1500070003,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2725226042,202403251650030138,1800075044,XR,3/25/2024,3/25/2024,,"88085,70",0050A00004977,1500070034,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2725593031,202403251613280106,1800075012,XR,3/25/2024,3/25/2024,,"27195,00",0050A00004948,1500069993,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2727729313,202403251650590139,1800075045,XR,3/25/2024,3/25/2024,,"14544,20",0050A00004978,1500070038,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2727771162,202403251552400090,1800074996,XR,3/25/2024,3/25/2024,,"44800,00",0050A00004932,1500069967,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2729922695,202403251612320105,1800075011,XR,3/25/2024,3/25/2024,,"26784,50",0050A00004947,1500069989,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2731549863,202403251632580124,1800075030,XR,3/25/2024,3/25/2024,,"63841,40",0050A00004963,1500070015,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2732260323,202403251550530088,1800074994,XR,3/25/2024,3/25/2024,,"15400,00",0050A00004930,1500069964,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2732534066,202403251646380135,1800075041,XR,3/25/2024,3/25/2024,,"29771,80",0050A00004974,1500070031,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2732769290,202403251648460137,1800075043,XR,3/25/2024,3/25/2024,,"10800,00",0050A00004976,1500070033,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2733627926,202403251546570083,1800074989,XR,3/25/2024,3/25/2024,,"43440,00",0050A00004926,1500069959,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2735283561,202403251033570061,1800074968,XR,3/25/2024,3/25/2024,,"51507,40",0050B00000165,1500069968,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2735795615,202403251035560062,1800074969,XR,3/25/2024,3/25/2024,,"15800,00",0050B00000166,1500069969,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2736395782,202403251036030063,1800074970,XR,3/25/2024,3/25/2024,,"8471,40",0050B00000167,1500069975,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2736505990,202403251540270077,1800074983,XR,3/25/2024,3/25/2024,,"31592,40",0050B00000177,1500069992,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2736579965,202403251037260065,1800074972,XR,3/25/2024,3/25/2024,,"22009,50",0050B00000169,1500069980,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,2736802941,202403251212530069,1800074976,XR,3/25/2024,3/25/2024,,"71624,10",0050B00000173,1500070013,1030000,ALQUILER DE CONSULTORIO DICIEMBRE 2023.
X013,3051591148,202403251620510110,1800075016,XR,3/25/2024,3/25/2024,,"5308,47",0135A00000025,1400019813,1030000,
X013,3054674125,202403251235090073,1800074979,XR,3/25/2024,3/25/2024,,"10911,27",0020A00013698,1400021851,1030000,MAIL BELEN 17.07.24
X013,3054674125,202403251241010074,1800074980,XR,3/25/2024,3/25/2024,,"21485,27",0020A00013699,1400021851,1030000,MAIL BELEN 17.07.24
X013,3054674125,202403251244090075,1800074981,XR,3/25/2024,3/25/2024,,"24112,82",0020A00013700,1400021851,1030000,MAIL BELEN 17.07.24
X013,3054674125,202403251246270076,1800074982,XR,3/25/2024,3/25/2024,,"669641,86",0097A00001226,1400021851,1030000,MAIL BELEN 17.07.24
X013,3054674125,202405241333411430,1800075999,XR,3/25/2024,3/25/2024,,"669641,86",0097A00001226,,1030000,MAIL BELEN 17.07.24
X013,3068627333,0004X00002785,1400019827,DZ,3/25/2024,3/25/2024,,"-74005,00",0004X00002785,1400019827,1030000,
X013,3071055208,0004X00002769,1400019811,DZ,3/25/2024,3/25/2024,,"-2210,00",0004X00002769,1400019811,1030000,
X013,3071460387,202403251627080117,1800075023,XR,3/25/2024,3/25/2024,,"5308,47",0135A00000026,100056835,1030000,
X013,3071522673,202403251542390079,1800074985,XR,3/25/2024,3/25/2024,,"21643,22",0020A00013701,1400019869,1030000,
X013,3071522673,202403251550270087,1800074993,XR,3/25/2024,3/25/2024,,"13117,10",0020A00013702,1400019869,1030000,
X013,3071587446,0004X00002780,1400019822,DZ,3/25/2024,3/25/2024,,"-1135757,37",0004X00002780,1400019822,1030000,
X013,300004,,100055083,SA,3/22/2024,3/22/2024,,"-200,00",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055084,SA,3/22/2024,3/22/2024,,"-9108,37",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055085,SA,3/22/2024,3/22/2024,,"-64537,76",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055086,SA,3/22/2024,3/22/2024,,"-23241,01",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055087,SA,3/22/2024,3/22/2024,,"-18318,82",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055088,SA,3/22/2024,3/22/2024,,"-43861,04",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055089,SA,3/22/2024,3/22/2024,,"-7533,40",,100056480,1030026,MASTER 22.03.2024
X013,300004,,100055090,SA,3/22/2024,3/22/2024,,"-26670,22",,100056480,1030026,MASTER 22.03.2024
X013,500000,,100055001,AB,3/22/2024,3/22/2024,,"3705,00",,100055001,1030000,
X013,500000,202403220818500047,1600012434,XG,3/22/2024,3/22/2024,,"-1852,50",0048B00000334,100055001,1030000,
X013,3054666243,0004X00002746,1400019788,DZ,3/22/2024,3/22/2024,,"-476280,00",0004X00002746,1400019788,1030000,
X013,3054674125,,100055113,SA,3/22/2024,3/22/2024,,"5903,05",,100055361,1030000,NC FC 97-1196 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055113,SA,3/22/2024,3/22/2024,,"-5903,05",,1400019786,1030000,NC FC 97-1196 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055114,SA,3/22/2024,3/22/2024,,"135252,88",,100055361,1030000,NC FC 97-1195 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055114,SA,3/22/2024,3/22/2024,,"-135252,88",,1400019786,1030000,NC FC 97-1195 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055115,SA,3/22/2024,3/22/2024,,"6211,25",,100055366,1030000,NC FC 97-1193 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055115,SA,3/22/2024,3/22/2024,,"-6211,25",,1400019786,1030000,NC FC 97-1193 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055116,SA,3/22/2024,3/22/2024,,"555326,29",,100055361,1030000,NC FC 97-1193 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055116,SA,3/22/2024,3/22/2024,,"-555326,29",,1400019786,1030000,NC FC 97-1193 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055117,SA,3/22/2024,3/22/2024,,"17755,25",,100055361,1030000,NC FC 97-1194 - COMPENSAR CON ORIGINAL
X013,3054674125,,100055117,SA,3/22/2024,3/22/2024,,"-17755,25",,1400019786,1030000,NC FC 97-1194 - COMPENSAR CON ORIGINAL
X013,3054674125,0004X00002744,1400019786,DZ,3/22/2024,3/22/2024,,"-3086572,25",0004X00002744,1400019786,1030000,
X013,3068695518,,100055147,SA,3/22/2024,3/22/2024,,"47868,04",,100055148,1030000,NC FC 20-23366 - COMPENSAR CON ORIGINAL
X013,3068695518,,100055147,SA,3/22/2024,3/22/2024,,"-47868,04",,100055148,1030000,NC FC 20-23366 - COMPENSAR CON ORIGINAL
X013,3068695518,,100055148,AB,3/22/2024,3/22/2024,,"-47868,04",,100055148,1030000,NC FC 20-23366 - COMPENSAR CON ORIGINAL
X013,3068695518,,100055148,AB,3/22/2024,3/22/2024,,"47868,04",,100055148,1030000,NC FC 20-23366 - COMPENSAR CON ORIGINAL
X013,3068695518,,100055149,SA,3/22/2024,3/22/2024,,"81051,83",,100055216,1030000,NC FC 20-23223 y 23224 - COMPENSAR CON ORIGINAL
X013,3068695518,,100055149,SA,3/22/2024,3/22/2024,,"-81051,83",,1400019834,1030000,NC FC 20-23223 - sin informar - COMPENSAR CON ORIG
X013,3068695518,0004X00002792,1400019833,DZ,3/22/2024,3/22/2024,,"55288,01",0004X00002792,100055216,1030000,Dif. pago FC 20-23366 - SUSP. SERV. 21.03
X013,3068695518,0004X00002792,1400019833,DZ,3/22/2024,3/22/2024,,"4100,00",0004X00002792,1400019870,1030000,ABONAN 05/04 --Dif. copagos FC 20-23366
X013,3068695518,0004X00002792,1400019833,DZ,3/22/2024,3/22/2024,,"-123664,15",0004X00002792,1400019833,1030000,
X013,3068695518,0004X00002793,1400019834,DZ,3/22/2024,3/22/2024,,"96361,38",0004X00002793,1400020250,1030000,Dif. pago FC 20-23223 - CANCELAN 13.06.24
X013,3068695518,0004X00002793,1400019834,DZ,3/22/2024,3/22/2024,,"7790,00",0004X00002793,1400019870,1030000,ABONAN 05/04 -- Dif. copagos FC 20-23223
X013,3068695518,0004X00002793,1400019834,DZ,3/22/2024,3/22/2024,,"-131566,16",0004X00002793,1400019834,1030000,
X013,3068715616,202403221131510051,1800074959,XR,3/22/2024,3/22/2024,,"6579,56",0020B00023834,1400020156,1030000,
X013,3068715616,202403221139120052,1800074960,XR,3/22/2024,3/22/2024,,"6582,16",0020B00023835,1400020156,1030000,
X013,3068715616,202403221150420053,1800074961,XR,3/22/2024,3/22/2024,,"8391,76",0020B00023836,1400020156,1030000,
X013,3068715616,202403221154210054,1800074962,XR,3/22/2024,3/22/2024,,"14170,00",0020B00023837,1400020156,1030000,
X013,3068715616,202403221204460056,1800074963,XR,3/22/2024,3/22/2024,,"12935,00",0020B00023838,1400020156,1030000,
X013,3068715616,202403221211030057,1800074964,XR,3/22/2024,3/22/2024,,"16055,00",0020B00023839,1400020156,1030000,
X013,3068913348,0004X00002766,1400019808,DZ,3/22/2024,3/22/2024,,"-9224,40",0004X00002766,1400019808,1030000,
X013,3071185432,202403220844330048,1800074956,XR,3/22/2024,3/22/2024,,"1148147,41",0020A00013695,1400019911,1030000,
X013,3071185432,202403220848220049,1800074957,XR,3/22/2024,3/22/2024,,"228236,01",0020A00013696,1400019911,1030000,
X013,3071185432,202403221053320050,1800074958,XR,3/22/2024,3/22/2024,,"294844,51",0020A00013697,1400019911,1030000,
X013,3071544581,202403221158050055,1600012435,XG,3/22/2024,3/22/2024,,"-6094,24",0049B00000127,1400019919,1030000,
X013,3071587446,202402191552193370,1400019821,DZ,3/22/2024,3/22/2024,,"-1135757,37",0004X00002779,1400019822,1030000,
X013,3463895203,0004X00002768,1400019810,DZ,3/22/2024,3/22/2024,,"-11337,00",0004X00002768,1400019810,1030000,
X013,300004,,100055040,SA,3/21/2024,3/21/2024,,"-9033,84",,100056480,1030026,MASTER 21.03.2024
X013,300004,,100055041,SA,3/21/2024,3/21/2024,,"-112333,03",,100056480,1030026,MASTER 21.03.2024
X013,300004,,100055042,SA,3/21/2024,3/21/2024,,"-6246,72",,100056480,1030026,MASTER 21.03.2024
X013,300004,,100055043,SA,3/21/2024,3/21/2024,,"-17693,81",,100056480,1030026,MASTER 21.03.2024
X013,300004,,100055044,SA,3/21/2024,3/21/2024,,"-47175,78",,100056480,1030026,MASTER 21.03.2024
X013,300004,,100055045,SA,3/21/2024,3/21/2024,,"-19953,38",,100056480,1030026,MASTER 21.03.2024
X013,300004,,100055046,SA,3/21/2024,3/21/2024,,"-37352,23",,100056480,1030026,MASTER 21.03.2024
X013,500000,,100054907,AB,3/21/2024,3/21/2024,,"3705,00",,100054907,1030000,
X013,500000,202403210756410026,1600012427,XG,3/21/2024,3/21/2024,,"-3705,00",0048B00000332,100054907,1030000,
X013,500000,202403211125220037,1600012429,XG,3/21/2024,3/21/2024,,"-1852,50",0048B00000333,100055001,1030000,
X013,3051591148,202403211045550036,1800074948,XR,3/21/2024,3/21/2024,,"5308,47",0135A00000024,1400019813,1030000,
X013,3054666243,0004X00002721,1400019763,DZ,3/21/2024,3/21/2024,,"-49170,29",0004X00002721,1400019763,1030000,
X013,3054666243,202403210828580027,1800074940,XR,3/21/2024,3/21/2024,,"751642,46",0020B00023822,1400021204,1030000,MIN SALUD - SERV DE INTER - PTE_CARCAMO CARRILLO L
X013,3054666243,202403210839540029,1800074941,XR,3/21/2024,3/21/2024,,"101810,97",0020B00023823,1400021202,1030000,MIN SALUD - SERV DE INTER - PTE_URIBE KIARA ANTONE
X013,3054666243,202403210849470030,1800074942,XR,3/21/2024,3/21/2024,,"275177,16",0020B00023824,1400021192,1030000,MIN SALUD - SERV DE INTER - PTE_SANCHEZ NADIA SOLE
X013,3054666243,202403210855190031,1800074943,XR,3/21/2024,3/21/2024,,"67061,83",0020B00023825,1400021010,1030000,MIN SALUD - SERV DE INTER - PTE_MEDINA FLORENCIA M
X013,3054666243,202403210901300032,1800074944,XR,3/21/2024,3/21/2024,,"125280,49",0020B00023826,1400021009,1030000,MIN SALUD - SERV DE INTER - PTE_FLORES JESUS
X013,3054666243,202403210933030033,1800074945,XR,3/21/2024,3/21/2024,,"214295,19",0020B00023827,1400021008,1030000,MIN SALUD - SERV DE INTER - PTE_BARRIA AGUSTIN DAR
X013,3054666243,202403210946310034,1800074946,XR,3/21/2024,3/21/2024,,"14072,90",0020B00023828,1400021190,1030000,MIN SALUD - SERV DE INTER - PTE_CARDENAS CARLOS RO
X013,3054666243,202403211152360038,1800074949,XR,3/21/2024,3/21/2024,,"120388,42",0020B00023833,1400021200,1030000,MIN SALUD HEMODINAMIA USH - PTE_CARCAMO GODOY LUIS
X013,3054666243,202403211154290039,1800074950,XR,3/21/2024,3/21/2024,,"179599,21",0020B00023832,1400021199,1030000,MIN SALUD HEMODINAMIA USH - PTE_VELIZ JUAN CARLOS
X013,3054666243,202403211155390040,1800074951,XR,3/21/2024,3/21/2024,,"159987,25",0020B00023831,1400021196,1030000,MIN SALUD HEMODINAMIA USH - PTE_PEREZ JOSE LUIS -
X013,3054666243,202403211157230041,1800074952,XR,3/21/2024,3/21/2024,,"112273,48",0020B00023830,1400021201,1030000,MIN SALUD HEMODINAMIA USH - PTE_VACA SERGIO OSVALD
X013,3054666267,0004X00002758,1400019800,DZ,3/21/2024,3/21/2024,,"-43706,97",0004X00002758,1400019800,1030000,
X013,3058666171,202403211553380045,1600012431,XG,3/21/2024,3/21/2024,,"-8579,48",0020A00003168,1400019950,1030000,
X013,3058666171,202403211554450046,1600012432,XG,3/21/2024,3/21/2024,,"-4095,00",0020A00003169,1400020055,1030000,DEBITO PARCIAL S/FA 20-13638
X013,3067906538,0004X00002731,1400019773,DZ,3/21/2024,3/21/2024,,"-196052,58",0004X00002731,1400019773,1030000,
