EMPRESA;ClaveCtaCtte;SAP- Rep Deudores.ClaveSap;FECHA;DEBE;HABER;SALDO
200 PARTICULARES;20240305-200053,6;20240305-200053,6;martes, 5 de marzo de 2024;200053,6;0;610807,593
200 PARTICULARES;20240216-13780,39;20240216-13780,39;viernes, 16 de febrero de 2024;13780,388;0;378134,096
200 PARTICULARES;20240228-68160;20240228-68160;miércoles, 28 de febrero de 2024;68160;0;399672,776
200 PARTICULARES;20240221-61705,24;20240221-61705,24;miércoles, 21 de febrero de 2024;61705,236;0;86984,855
200 PARTICULARES;20240130-11400;20240130-11400;martes, 30 de enero de 2024;11400;0;817170,187
200 PARTICULARES;20240130-22000;20240130-22000;martes, 30 de enero de 2024;22000;0;829728,053
200 PARTICULARES;20240124-202905;20240124-202905;miércoles, 24 de enero de 2024;202905;0;667278,556
200 PARTICULARES;20240119-3249456,3;20240119-3249456,3;viernes, 19 de enero de 2024;3249456,3;0;908909,024
200 PARTICULARES;20240117-255800;20240117-255800;miércoles, 17 de enero de 2024;255800;0;302937,022
200 PARTICULARES;20240117-125000;20240117-125000;miércoles, 17 de enero de 2024;125000;0;427937,022
200 PARTICULARES;20240117-13780,39;20240117-13780,39;miércoles, 17 de enero de 2024;13780,388;0;671566,899
200 PARTICULARES;20240115-42812;20240115-42812;lunes, 15 de enero de 2024;42812;0;55050,327
200 PARTICULARES;20240112-246153,28;20240112-246153,28;viernes, 12 de enero de 2024;246153,284;0;688080,817
200 PARTICULARES;20240111-13560;20240111-13560;jueves, 11 de enero de 2024;13560;0;409947,169
200 PARTICULARES;20240111-324164,03;20240111-324164,03;jueves, 11 de enero de 2024;324164,031;0;734111,2
200 PARTICULARES;20240108-13560;20240108-13560;lunes, 8 de enero de 2024;13560;0;258910,063
200 PARTICULARES;20240108-13562,64;20240108-13562,64;lunes, 8 de enero de 2024;13562,64;0;272472,703
200 PARTICULARES;20240108-13562,64;20240108-13562,64;lunes, 8 de enero de 2024;13562,64;0;314830,915
200 PARTICULARES;20240108-28795,57;20240108-28795,57;lunes, 8 de enero de 2024;28795,572;0;301268,275
200 PARTICULARES;20240108-13562,64;20240108-13562,64;lunes, 8 de enero de 2024;13562,64;0;272472,703
200 PARTICULARES;20240108-13562,64;20240108-13562,64;lunes, 8 de enero de 2024;13562,64;0;314830,915
200 PARTICULARES;20240105-849979,83;20240105-849979,83;viernes, 5 de enero de 2024;849979,827;0;343971,635
200 PARTICULARES;20240104-350000;20240104-350000;jueves, 4 de enero de 2024;350000;0;335345,651
200 PARTICULARES;20240102-13562,64;20240102-13562,64;martes, 2 de enero de 2024;13562,64;0;123173,377
200 PARTICULARES;20240102-13562,64;20240102-13562,64;martes, 2 de enero de 2024;13562,64;0;489633,661
200 PARTICULARES;20240102-20568,41;20240102-20568,41;martes, 2 de enero de 2024;20568,412;0;143741,789
200 PARTICULARES;20240102-20668,41;20240102-20668,41;martes, 2 de enero de 2024;20668,412;0;164410,201
200 PARTICULARES;20240102-13562,64;20240102-13562,64;martes, 2 de enero de 2024;13562,64;0;123173,377
200 PARTICULARES;20240102-13562,64;20240102-13562,64;martes, 2 de enero de 2024;13562,64;0;489633,661
199 PAX & CREW S.R.L.;20240328-134491,55;20240328-134491,55;jueves, 28 de marzo de 2024;134491,552;0;-94334,327
199 PAX & CREW S.R.L.;20240320-77128,57;20240320-77128,57;miércoles, 20 de marzo de 2024;77128,571;0;-134393,414
199 PAX & CREW S.R.L.;20240318-12984,61;20240318-12984,61;lunes, 18 de marzo de 2024;12984,608;0;197588,257
199 PAX & CREW S.R.L.;20240318-834683,38;20240318-834683,38;lunes, 18 de marzo de 2024;834683,384;0;32271,641
199 PAX & CREW S.R.L.;20240318-1000440,94;20240318-1000440,94;lunes, 18 de marzo de 2024;1000440,943;0;81006,726
199 PAX & CREW S.R.L.;20240315-9760,26;20240315-9760,26;viernes, 15 de marzo de 2024;9760,265;0;119172,517
199 PAX & CREW S.R.L.;20240315-15986,65;20240315-15986,65;viernes, 15 de marzo de 2024;15986,647;0;135159,164
199 PAX & CREW S.R.L.;20240315-7740,9;20240315-7740,9;viernes, 15 de marzo de 2024;7740,904;0;142900,068
199 PAX & CREW S.R.L.;20240315-14640,4;20240315-14640,4;viernes, 15 de marzo de 2024;14640,401;0;157540,469
199 PAX & CREW S.R.L.;20240315-12984,61;20240315-12984,61;viernes, 15 de marzo de 2024;12984,608;0;170525,077
199 PAX & CREW S.R.L.;20240314-1304426,03;20240314-1304426,03;jueves, 14 de marzo de 2024;1304426,031;0;712595,566
199 PAX & CREW S.R.L.;20240314-78602,32;20240314-78602,32;jueves, 14 de marzo de 2024;78602,324;0;791197,89
199 PAX & CREW S.R.L.;20240314-12984,61;20240314-12984,61;jueves, 14 de marzo de 2024;12984,608;0;804182,498
199 PAX & CREW S.R.L.;20240313-9423,71;20240313-9423,71;miércoles, 13 de marzo de 2024;9423,712;0;117930,938
199 PAX & CREW S.R.L.;20240313-72300,25;20240313-72300,25;miércoles, 13 de marzo de 2024;72300,249;0;190231,187
199 PAX & CREW S.R.L.;20240311-1009,68;20240311-1009,68;lunes, 11 de marzo de 2024;1009,68;0;572343,374
199 PAX & CREW S.R.L.;20240311-12984,61;20240311-12984,61;lunes, 11 de marzo de 2024;12984,608;0;585327,982
199 PAX & CREW S.R.L.;20240311-12984,61;20240311-12984,61;lunes, 11 de marzo de 2024;12984,608;0;585327,982
199 PAX & CREW S.R.L.;20240311-12984,61;20240311-12984,61;lunes, 11 de marzo de 2024;12984,608;0;691079,32
199 PAX & CREW S.R.L.;20240311-12984,61;20240311-12984,61;lunes, 11 de marzo de 2024;12984,608;0;691079,32
199 PAX & CREW S.R.L.;20240311-92766,73;20240311-92766,73;lunes, 11 de marzo de 2024;92766,73;0;678094,712
199 PAX & CREW S.R.L.;20240311-202170,35;20240311-202170,35;lunes, 11 de marzo de 2024;202170,348;0;893249,668
199 PAX & CREW S.R.L.;20240311-22726,96;20240311-22726,96;lunes, 11 de marzo de 2024;22726,958;0;915976,626
199 PAX & CREW S.R.L.;20240311-6899,5;20240311-6899,5;lunes, 11 de marzo de 2024;6899,501;0;308846,016
199 PAX & CREW S.R.L.;20240208-12038,53;20240208-12038,53;jueves, 8 de febrero de 2024;12038,525;0;796012,351
199 PAX & CREW S.R.L.;20240208-5307,31;20240208-5307,31;jueves, 8 de febrero de 2024;5307,306;0;801319,657
199 PAX & CREW S.R.L.;20240208-7500;20240208-7500;jueves, 8 de febrero de 2024;7500;0;808819,657
199 PAX & CREW S.R.L.;20240208-51409,89;20240208-51409,89;jueves, 8 de febrero de 2024;51409,892;0;860229,549
199 PAX & CREW S.R.L.;20240307-1400239,54;20240307-1400239,54;jueves, 7 de marzo de 2024;1400239,538;0;216537,365
199 PAX & CREW S.R.L.;20240307-15581,53;20240307-15581,53;jueves, 7 de marzo de 2024;15581,53;0;232118,895
199 PAX & CREW S.R.L.;20240307-10265,11;20240307-10265,11;jueves, 7 de marzo de 2024;10265,113;0;242384,008
199 PAX & CREW S.R.L.;20240209-12556,32;20240209-12556,32;viernes, 9 de febrero de 2024;12556,317;0;78797,423
199 PAX & CREW S.R.L.;20240209-7500;20240209-7500;viernes, 9 de febrero de 2024;7500;0;740060,026
199 PAX & CREW S.R.L.;20240209-98364,6;20240209-98364,6;viernes, 9 de febrero de 2024;98364,602;0;772492,335
199 PAX & CREW S.R.L.;20240214-39856,9;20240214-39856,9;miércoles, 14 de febrero de 2024;39856,898;0;151574,317
199 PAX & CREW S.R.L.;20240214-11985,79;20240214-11985,79;miércoles, 14 de febrero de 2024;11985,792;0;163560,109
199 PAX & CREW S.R.L.;20240214-11985,79;20240214-11985,79;miércoles, 14 de febrero de 2024;11985,792;0;163560,109
199 PAX & CREW S.R.L.;20240214-11985,79;20240214-11985,79;miércoles, 14 de febrero de 2024;11985,792;0;175545,901
199 PAX & CREW S.R.L.;20240214-11985,79;20240214-11985,79;miércoles, 14 de febrero de 2024;11985,792;0;175545,901
199 PAX & CREW S.R.L.;20240214-34921,01;20240214-34921,01;miércoles, 14 de febrero de 2024;34921,012;0;210466,913
199 PAX & CREW S.R.L.;20240214-71873,82;20240214-71873,82;miércoles, 14 de febrero de 2024;71873,818;0;276695,983
199 PAX & CREW S.R.L.;20240214-140633,29;20240214-140633,29;miércoles, 14 de febrero de 2024;140633,292;0;417329,275
199 PAX & CREW S.R.L.;20240214-80904,1;20240214-80904,1;miércoles, 14 de febrero de 2024;80904,096;0;498233,371
199 PAX & CREW S.R.L.;20240214-140233,77;20240214-140233,77;miércoles, 14 de febrero de 2024;140233,766;0;638467,137
199 PAX & CREW S.R.L.;20240214-6233,21;20240214-6233,21;miércoles, 14 de febrero de 2024;6233,213;0;644700,35
199 PAX & CREW S.R.L.;20240216-11985,79;20240216-11985,79;viernes, 16 de febrero de 2024;11985,792;0;390119,888
199 PAX & CREW S.R.L.;20240216-22454,59;20240216-22454,59;viernes, 16 de febrero de 2024;22454,586;0;412574,474
199 PAX & CREW S.R.L.;20240216-1474566,4;20240216-1474566,4;viernes, 16 de febrero de 2024;1474566,401;0;949251,762
199 PAX & CREW S.R.L.;20240216-1474566,4;20240216-1474566,4;viernes, 16 de febrero de 2024;1474566,401;0;949251,762
199 PAX & CREW S.R.L.;20240216-1474566,4;20240216-1474566,4;viernes, 16 de febrero de 2024;1474566,401;0;949251,762
199 PAX & CREW S.R.L.;20240216-1474566,4;20240216-1474566,4;viernes, 16 de febrero de 2024;1474566,401;0;949251,762
199 PAX & CREW S.R.L.;20240305-45397,32;20240305-45397,32;martes, 5 de marzo de 2024;45397,316;0;28548,945
199 PAX & CREW S.R.L.;20240305-8582,31;20240305-8582,31;martes, 5 de marzo de 2024;8582,306;0;37131,251
199 PAX & CREW S.R.L.;20240305-16491,48;20240305-16491,48;martes, 5 de marzo de 2024;16491,484;0;53622,735
199 PAX & CREW S.R.L.;20240305-8245,75;20240305-8245,75;martes, 5 de marzo de 2024;8245,745;0;61868,48
199 PAX & CREW S.R.L.;20240305-4086404,33;20240305-4086404,33;martes, 5 de marzo de 2024;4086404,325;0;148272,805
199 PAX & CREW S.R.L.;20240305-154291,32;20240305-154291,32;martes, 5 de marzo de 2024;154291,324;0;302564,129
199 PAX & CREW S.R.L.;20240304-1800661,92;20240304-1800661,92;lunes, 4 de marzo de 2024;1800661,924;0;616261,212
199 PAX & CREW S.R.L.;20240304-11985,79;20240304-11985,79;lunes, 4 de marzo de 2024;11985,792;0;628247,004
199 PAX & CREW S.R.L.;20240219-739360,76;20240219-739360,76;lunes, 19 de febrero de 2024;739360,757;0;260057,209
199 PAX & CREW S.R.L.;20240219-34459,15;20240219-34459,15;lunes, 19 de febrero de 2024;34459,152;0;294516,361
199 PAX & CREW S.R.L.;20240219-66955,63;20240219-66955,63;lunes, 19 de febrero de 2024;66955,63;0;361471,991
199 PAX & CREW S.R.L.;20240219-16698,6;20240219-16698,6;lunes, 19 de febrero de 2024;16698,602;0;378170,593
199 PAX & CREW S.R.L.;20240219-8802,37;20240219-8802,37;lunes, 19 de febrero de 2024;8802,366;0;386972,959
199 PAX & CREW S.R.L.;20240219-4660,07;20240219-4660,07;lunes, 19 de febrero de 2024;4660,073;0;391633,032
199 PAX & CREW S.R.L.;20240219-6860,66;20240219-6860,66;lunes, 19 de febrero de 2024;6860,663;0;398493,695
199 PAX & CREW S.R.L.;20240219-8672,91;20240219-8672,91;lunes, 19 de febrero de 2024;8672,915;0;407166,61
199 PAX & CREW S.R.L.;20240219-8672,92;20240219-8672,92;lunes, 19 de febrero de 2024;8672,918;0;415839,528
199 PAX & CREW S.R.L.;20240219-16439,71;20240219-16439,71;lunes, 19 de febrero de 2024;16439,709;0;407569,846
199 PAX & CREW S.R.L.;20240219-1068175,85;20240219-1068175,85;lunes, 19 de febrero de 2024;1068175,854;0;684787,494
199 PAX & CREW S.R.L.;20240219-2292549,49;20240219-2292549,49;lunes, 19 de febrero de 2024;2292549,493;0;977336,987
199 PAX & CREW S.R.L.;20240229-42669,42;20240229-42669,42;jueves, 29 de febrero de 2024;42669,419;0;823852,283
199 PAX & CREW S.R.L.;20240229-105175,33;20240229-105175,33;jueves, 29 de febrero de 2024;105175,325;0;746012,245
199 PAX & CREW S.R.L.;20240229-20530,22;20240229-20530,22;jueves, 29 de febrero de 2024;20530,22;0;766542,465
199 PAX & CREW S.R.L.;20240229-14640,4;20240229-14640,4;jueves, 29 de febrero de 2024;14640,399;0;781182,864
199 PAX & CREW S.R.L.;20240228-102305,06;20240228-102305,06;miércoles, 28 de febrero de 2024;102305,06;0;-215470,659
199 PAX & CREW S.R.L.;20240228-12984,61;20240228-12984,61;miércoles, 28 de febrero de 2024;12984,608;0;-202486,051
199 PAX & CREW S.R.L.;20240228-2952840,15;20240228-2952840,15;miércoles, 28 de febrero de 2024;2952840,15;0;336672,063
199 PAX & CREW S.R.L.;20240222-55562,2;20240222-55562,2;jueves, 22 de febrero de 2024;55562,196;0;155940,423
199 PAX & CREW S.R.L.;20240222-110868,58;20240222-110868,58;jueves, 22 de febrero de 2024;110868,576;0;266808,999
199 PAX & CREW S.R.L.;20240222-9988,16;20240222-9988,16;jueves, 22 de febrero de 2024;9988,16;0;292267,159
199 PAX & CREW S.R.L.;20240222-9988,16;20240222-9988,16;jueves, 22 de febrero de 2024;9988,16;0;292267,159
199 PAX & CREW S.R.L.;20240222-9988,16;20240222-9988,16;jueves, 22 de febrero de 2024;9988,16;0;465584,267
199 PAX & CREW S.R.L.;20240222-9988,16;20240222-9988,16;jueves, 22 de febrero de 2024;9988,16;0;465584,267
199 PAX & CREW S.R.L.;20240222-26568,51;20240222-26568,51;jueves, 22 de febrero de 2024;26568,506;0;342820,291
199 PAX & CREW S.R.L.;20240222-66405,02;20240222-66405,02;jueves, 22 de febrero de 2024;66405,024;0;442375,315
199 PAX & CREW S.R.L.;20240222-11985,79;20240222-11985,79;jueves, 22 de febrero de 2024;11985,792;0;455596,107
199 PAX & CREW S.R.L.;20240222-11985,79;20240222-11985,79;jueves, 22 de febrero de 2024;11985,792;0;455596,107
199 PAX & CREW S.R.L.;20240222-11985,79;20240222-11985,79;jueves, 22 de febrero de 2024;11985,792;0;470283,543
199 PAX & CREW S.R.L.;20240222-11985,79;20240222-11985,79;jueves, 22 de febrero de 2024;11985,792;0;470283,543
199 PAX & CREW S.R.L.;20240222-7500;20240222-7500;jueves, 22 de febrero de 2024;7500;0;480169,267
199 PAX & CREW S.R.L.;20240222-5307,31;20240222-5307,31;jueves, 22 de febrero de 2024;5307,309;0;482675,852
199 PAX & CREW S.R.L.;20240222-8155,13;20240222-8155,13;jueves, 22 de febrero de 2024;8155,134;0;490830,986
199 PAX & CREW S.R.L.;20240222-13850,78;20240222-13850,78;jueves, 22 de febrero de 2024;13850,78;0;504681,766
199 PAX & CREW S.R.L.;20240222-7766,79;20240222-7766,79;jueves, 22 de febrero de 2024;7766,791;0;512448,557
199 PAX & CREW S.R.L.;20240222-11002,95;20240222-11002,95;jueves, 22 de febrero de 2024;11002,95;0;523451,507
199 PAX & CREW S.R.L.;20240222-9579,04;20240222-9579,04;jueves, 22 de febrero de 2024;9579,04;0;533030,547
199 PAX & CREW S.R.L.;20240223-161808,19;20240223-161808,19;viernes, 23 de febrero de 2024;161808,192;0;539502,903
199 PAX & CREW S.R.L.;20240223-36556,67;20240223-36556,67;viernes, 23 de febrero de 2024;36556,666;0;576059,569
199 PAX & CREW S.R.L.;20240223-7507,9;20240223-7507,9;viernes, 23 de febrero de 2024;7507,902;0;583567,471
199 PAX & CREW S.R.L.;20240223-46819,39;20240223-46819,39;viernes, 23 de febrero de 2024;46819,386;0;630386,857
199 PAX & CREW S.R.L.;20240223-46819,39;20240223-46819,39;viernes, 23 de febrero de 2024;46819,386;0;630386,857
199 PAX & CREW S.R.L.;20240226-205556,33;20240226-205556,33;lunes, 26 de febrero de 2024;205556,332;0;442421,692
199 PAX & CREW S.R.L.;20240226-9988,16;20240226-9988,16;lunes, 26 de febrero de 2024;9988,16;0;451298,892
199 PAX & CREW S.R.L.;20240226-1812,25;20240226-1812,25;lunes, 26 de febrero de 2024;1812,245;0;453111,137
199 PAX & CREW S.R.L.;20240227-3883,4;20240227-3883,4;martes, 27 de febrero de 2024;3883,397;0;413830,142
199 PAX & CREW S.R.L.;20240227-593237,48;20240227-593237,48;martes, 27 de febrero de 2024;593237,477;0;7067,619
199 PAX & CREW S.R.L.;20240227-438798,75;20240227-438798,75;martes, 27 de febrero de 2024;438798,749;0;445866,368
199 PAX & CREW S.R.L.;20240227-46841,72;20240227-46841,72;martes, 27 de febrero de 2024;46841,719;0;492708,087
199 PAX & CREW S.R.L.;20240207-787438,47;20240207-787438,47;miércoles, 7 de febrero de 2024;787438,468;0;715116,455
199 PAX & CREW S.R.L.;20240205-3106,71;20240205-3106,71;lunes, 5 de febrero de 2024;3106,714;0;757379,97
199 PAX & CREW S.R.L.;20240202-310080,27;20240202-310080,27;viernes, 2 de febrero de 2024;310080,267;0;666962,068
199 PAX & CREW S.R.L.;20240201-9988,16;20240201-9988,16;jueves, 1 de febrero de 2024;9988,16;0;254334,229
199 PAX & CREW S.R.L.;20240201-57754,93;20240201-57754,93;jueves, 1 de febrero de 2024;57754,932;0;597406,639
199 PAX & CREW S.R.L.;20240131-48477,53;20240131-48477,53;miércoles, 31 de enero de 2024;48477,534;0;12046,886
199 PAX & CREW S.R.L.;20240131-11985,79;20240131-11985,79;miércoles, 31 de enero de 2024;11985,792;0;24032,678
199 PAX & CREW S.R.L.;20240131-26407,09;20240131-26407,09;miércoles, 31 de enero de 2024;26407,09;0;50439,768
199 PAX & CREW S.R.L.;20240130-1997,63;20240130-1997,63;martes, 30 de enero de 2024;1997,632;0;807561,843
199 PAX & CREW S.R.L.;20240130-3753,95;20240130-3753,95;martes, 30 de enero de 2024;3753,949;0;833482,002
199 PAX & CREW S.R.L.;20240130-22454,59;20240130-22454,59;martes, 30 de enero de 2024;22454,586;0;855936,588
199 PAX & CREW S.R.L.;20240130-36767,27;20240130-36767,27;martes, 30 de enero de 2024;36767,266;0;892703,854
199 PAX & CREW S.R.L.;20240130-11985,79;20240130-11985,79;martes, 30 de enero de 2024;11985,792;0;904689,646
199 PAX & CREW S.R.L.;20240130-54537,45;20240130-54537,45;martes, 30 de enero de 2024;54537,453;0;959227,099
199 PAX & CREW S.R.L.;20240130-6233,21;20240130-6233,21;martes, 30 de enero de 2024;6233,213;0;965460,312
199 PAX & CREW S.R.L.;20240130-7500;20240130-7500;martes, 30 de enero de 2024;7500;0;972960,312
199 PAX & CREW S.R.L.;20240129-43629,78;20240129-43629,78;lunes, 29 de enero de 2024;43629,784;0;478537,141
199 PAX & CREW S.R.L.;20240129-11985,79;20240129-11985,79;lunes, 29 de enero de 2024;11985,792;0;490522,933
199 PAX & CREW S.R.L.;20240129-6601,77;20240129-6601,77;lunes, 29 de enero de 2024;6601,774;0;272140,213
199 PAX & CREW S.R.L.;20240129-1812,25;20240129-1812,25;lunes, 29 de enero de 2024;1812,245;0;273952,458
199 PAX & CREW S.R.L.;20240129-8931,81;20240129-8931,81;lunes, 29 de enero de 2024;8931,809;0;282884,267
199 PAX & CREW S.R.L.;20240126-26692,36;20240126-26692,36;viernes, 26 de enero de 2024;26692,36;0;233393,616
199 PAX & CREW S.R.L.;20240126-18179,15;20240126-18179,15;viernes, 26 de enero de 2024;18179,151;0;160706,479
199 PAX & CREW S.R.L.;20240125-96955,07;20240125-96955,07;jueves, 25 de enero de 2024;96955,068;0;-174210,218
199 PAX & CREW S.R.L.;20240125-11985,79;20240125-11985,79;jueves, 25 de enero de 2024;11985,792;0;-162224,426
199 PAX & CREW S.R.L.;20240124-87128,2;20240124-87128,2;miércoles, 24 de enero de 2024;87128,196;0;100557,905
199 PAX & CREW S.R.L.;20240124-335690,16;20240124-335690,16;miércoles, 24 de enero de 2024;335690,161;0;436248,066
199 PAX & CREW S.R.L.;20240124-1028125,49;20240124-1028125,49;miércoles, 24 de enero de 2024;1028125,49;0;464373,556
199 PAX & CREW S.R.L.;20240123-7896,24;20240123-7896,24;martes, 23 de enero de 2024;7896,237;0;524490,127
199 PAX & CREW S.R.L.;20240123-7896,24;20240123-7896,24;martes, 23 de enero de 2024;7896,237;0;532386,364
199 PAX & CREW S.R.L.;20240123-7896,24;20240123-7896,24;martes, 23 de enero de 2024;7896,237;0;524490,127
199 PAX & CREW S.R.L.;20240123-7896,24;20240123-7896,24;martes, 23 de enero de 2024;7896,237;0;532386,364
199 PAX & CREW S.R.L.;20240122-255816,6;20240122-255816,6;lunes, 22 de enero de 2024;255816,602;0;429022,881
199 PAX & CREW S.R.L.;20240122-548271,56;20240122-548271,56;lunes, 22 de enero de 2024;548271,556;0;977294,437
199 PAX & CREW S.R.L.;20240122-236433,2;20240122-236433,2;lunes, 22 de enero de 2024;236433,204;0;213727,641
