FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura
11/03/2024;FA;A;20;13634;175774,724;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_PRESS GUNNAR;20240311-175774,72
13/03/2024;FA;A;20;13655;15740,525;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ASTROM KARL JOHAN TOBIAS;20240313-15740,53
13/03/2024;FA;A;20;13656;77915,598;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MAHINDU JACKLINE MUHONJA;20240313-77915,6
13/03/2024;FA;A;20;13657;105060,977;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_SEVERIANO MENDES MAINNAH;20240313-105060,98
14/03/2024;FA;A;20;13667;1148032,216;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_TABICMAN SUSAN REBECA;20240314-1148032,22
15/03/2024;FA;A;20;13669;15740,525;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_TABICMAN SUSAN REBECCA;20240315-15740,53
18/03/2024;FA;A;20;13672;49163,955;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ZUNIGA INESTROZA WILLIAM DAVID;20240318-49163,96
18/03/2024;FA;A;20;13673;995638,242;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_BARRIOS SANZ CARMEN;20240318-995638,24
20/03/2024;FA;A;20;13692;40298,105;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_DUTILLEUL CLAIRE MARIE CAROLINE;20240320-40298,11
21/03/2024;FA;A;20;13693;139107,808;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MOYO TATENDA CAROL;20240321-139107,81
21/03/2024;FA;A;20;13694;15740,525;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_SIMAYILE MONWABISI;20240321-15740,53
27/03/2024;FA;A;20;13703;1170633,149;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_BARBOSA NUNES CARLOS HENRIQUE;20240327-1170633,15
28/03/2024;FA;A;20;13705;23926,385;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_DE SUSANNE D´EPINAY JEAN ROCH BEN;20240328-23926,39
28/03/2024;FA;A;20;13706;15740,525;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MURPHY DANIEL KEVIN;20240328-15740,53
02/01/2024;FA;A;20;13231;69317,83;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES MEDICAS - PTE_RUDIYONO;20240102-69317,83
02/01/2024;FA;A;20;13232;9988,16;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES MEDICAS - PTE_VON ALMEN JENNIFER DIANE;20240102-9988,16
02/01/2024;FA;A;20;13233;9988,16;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES MEDICAS - PTE_SILVERMAN LAUREN HARRIETT;20240102-9988,16
03/01/2024;FA;A;20;13244;421486,811;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_SILVERMAN LAUREN HARRIETT;20240103-421486,81
04/01/2024;FA;A;20;13252;1903567,893;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_VON ALMEN JENNIFER DIANE;20240104-1903567,89
05/01/2024;FA;A;20;13257;59329,67;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_PILITIS DIMITAR ATANASOV;20240105-59329,67
08/01/2024;FA;A;20;13259;58492,668;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_KELLY SUSAN ANNNE;20240108-58492,67
08/01/2024;FA;A;20;13260;62376,065;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_KERR JR NAINE PERKINS;20240108-62376,07
09/01/2024;FA;A;20;13266;51877,888;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ABBU JACOB MAINAR;20240109-51877,89
09/01/2024;FA;A;20;13267;80904,096;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_EGASWHARA DANDY;20240109-80904,1
09/01/2024;FA;A;20;13268;151138,809;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_ACOSTA MANJARRES RITA MACARENA;20240109-151138,81
09/01/2024;FA;A;20;13269;812053,823;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_SILVERMAN LAUREN HARRIETT;20240109-812053,82
11/01/2024;FA;A;20;13275;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_SOSNOVSKAIA LARISA;20240111-11985,79
11/01/2024;FA;A;20;13276;18478,096;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ALLBRITTEN DREW WILLIAM;20240111-18478,1
11/01/2024;FA;A;20;13277;41431,689;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_NDUNGU HELLEN WANJIKU;20240111-41431,69
11/01/2024;FA;A;20;13278;18179,151;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_VILLANUEVA ROMAR CALILIW;20240111-18179,15
11/01/2024;FA;A;20;13279;262336,167;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_KELLY SUSAN ANNNE;20240111-262336,17
12/01/2024;FA;A;20;13299;80904,096;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_CUPAC NIKOLA;20240112-80904,1
12/01/2024;FA;A;20;13300;54969,838;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ALLBRITTEN DREW WILLIAM;20240112-54969,84
15/01/2024;FA;A;20;13307;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BOSSHART MABEL;20240115-11985,79
15/01/2024;FA;A;20;13308;9988,16;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_DENENA MARGARET MARY;20240115-9988,16
15/01/2024;FA;A;20;13309;59269,345;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_HEAD WILIAM MICHAEL;20240115-59269,35
15/01/2024;FA;A;20;13310;58465,694;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_KELLY SUSAN ANNNE;20240115-58465,69
15/01/2024;FA;A;20;13311;37436,425;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_PANGPRASITH NATNICHA;20240115-37436,43
15/01/2024;FA;A;20;13312;13484,016;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_KELLY SUSAN;20240115-13484,02
15/01/2024;FA;A;20;13313;65243,467;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MACHADO III JOSEPH ANTONHY;20240115-65243,47
15/01/2024;FA;A;20;13314;62893,851;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_WITHAM DAVID LIN;20240115-62893,85
16/01/2024;FA;A;20;13315;1167049,9;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_ABBU JACOB MAINAR;20240116-1167049,9
16/01/2024;FA;A;20;13316;140969,796;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_WITHAM DAVID LIN;20240116-140969,8
17/01/2024;FA;A;20;13338;80904,096;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_DIAGINI PATRICK;20240117-80904,1
17/01/2024;FA;A;20;13339;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BIAGINI PATRICK;20240117-11985,79
17/01/2024;FA;A;20;13340;106373,904;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_VERNON DEBRA LEE;20240117-106373,9
17/01/2024;FA;A;20;13342;60879,383;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_KELLY SUSAN ANNNE;20240117-60879,38
17/01/2024;FA;A;20;13343;741521,215;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_RUDIYONO;20240117-741521,22
18/01/2024;FA;A;20;13349;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ALLBRITTEN DREW WILLIAM;20240118-11985,79
18/01/2024;FA;A;20;13350;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_KELLY SUSAN ANNNE;20240118-11985,79
19/01/2024;FA;A;20;13357;71315,462;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ZHUKOVA SRGIY;20240119-71315,46
19/01/2024;FA;A;20;13358;9988,16;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_PATERSON RONNA SHOBE;20240119-9988,16
22/01/2024;FA;A;20;13362;255816,602;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_PATERSON RONNA SHOBE;20240122-255816,6
22/01/2024;FA;A;20;13363;548271,556;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_VERNON DEBRA LEE;20240122-548271,56
22/01/2024;FA;A;20;13364;236433,204;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_HEAD WILIAM MICHAEL;20240122-236433,2
22/01/2024;FA;A;20;13365;186714,643;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_CASIÑO JASMIN;20240122-186714,64
22/01/2024;FA;A;20;13366;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ARBOLEDA CEFERINO;20240122-11985,79
22/01/2024;FA;A;20;13367;95886,336;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BLACK WYNONA;20240122-95886,34
22/01/2024;FA;A;20;13368;28167,311;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BRAHEM YOUSSEF;20240122-28167,31
22/01/2024;FA;A;20;13369;16480,464;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_CHIVERS ERIC JOHN;20240122-16480,46
22/01/2024;FA;A;20;13370;9988,16;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MUÑOZ RUIZ FLORIAN ENOC;20240122-9988,16
24/01/2024;FA;A;20;13376;87128,196;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_FAUSTINO RICARDO;20240124-87128,2
24/01/2024;FA;A;20;13377;335690,161;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_BLACK WYNONA;20240124-335690,16
24/01/2024;FA;A;20;13378;1028125,49;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_BYWATERS GEOFFREY JOHN;20240124-1028125,49
25/01/2024;FA;A;20;13380;96955,068;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BLACK WYNONA;20240125-96955,07
25/01/2024;FA;A;20;13381;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BOSSHART MABEL;20240125-11985,79
26/01/2024;FA;A;20;13390;18179,151;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_SCARRY ANDREA;20240126-18179,15
29/01/2024;FA;A;20;13393;43629,784;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ALVAREZ BARRIENTOS LORENA;20240129-43629,78
29/01/2024;FA;A;20;13394;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MAGPAYO RENATO;20240129-11985,79
30/01/2024;FA;A;20;13404;22454,586;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_HAVLICEK LYNN MARIE;20240130-22454,59
30/01/2024;FA;A;20;13405;36767,266;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MALONE LINDA KAY;20240130-36767,27
30/01/2024;FA;A;20;13406;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_RANTA CURRAN KARIN LIN;20240130-11985,79
30/01/2024;FA;A;20;13407;54537,453;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_ROOS ROZELLE;20240130-54537,45
30/01/2024;FA;A;20;13408;6233,213;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_TOWNSEND PETER MATTHEW;20240130-6233,21
30/01/2024;FA;A;20;13409;7500;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_GUIDICELLI DOMINIQUE ANTONIE GABRIEL;20240130-7500
31/01/2024;FA;A;20;13415;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_TOWNSEND PETER MATTHEW;20240131-11985,79
02/02/2024;FA;A;20;13422;310080,267;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_MALONE LINDA KAY;20240202-310080,27
07/02/2024;FA;A;20;13435;787438,468;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_KUHNEL KARSTEN GEORG;20240207-787438,47
08/02/2024;FA;A;20;13438;7500;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_PETTERSEN INGE;20240208-7500
