Cliente;Asignación;Nº documento;Clase de documento;Fecha de documento;Fe.contabilización;Importe en moneda local;Referencia;Doc.compensación;Cuenta de mayor;Texto;ClaveSap
3068715616;202403221131510051;1800074959;XR;22/03/2024;22/03/2024;6579,56;0020B00023834;1400020156;1030000;;20240322-6579,56
3068715616;202403221139120052;1800074960;XR;22/03/2024;22/03/2024;6582,16;0020B00023835;1400020156;1030000;;20240322-6582,16
3071587446;202401291243112929;1800073987;XR;29/01/2024;29/01/2024;6601,774;0049A00000739;1400019621;1030000;;20240129-6601,77
3071185432;202401041142282405;1800073584;XR;04/01/2024;04/01/2024;6795,36;0049A00000701;1400019571;1030000;;20240104-6795,36
3071185432;202403061105433870;1800074738;XR;06/03/2024;06/03/2024;6829,68;0049A00000835;1400019910;1030000;;20240306-6829,68
3071587446;202402191407353351;1800074322;XR;19/02/2024;19/02/2024;6860,663;0049A00000783;1400019742;1030000;;20240219-6860,66
3068715616;202402221419453550;1800074486;XR;22/02/2024;22/02/2024;6886,303;0020B00023682;1400019958;1030000;;20240222-6886,3
3071587446;202403111142073952;1800074806;XR;11/03/2024;11/03/2024;6899,501;0049A00000838;1400019848;1030000;;20240311-6899,5
3067923210;202403050933183826;1800074696;XR;05/03/2024;05/03/2024;6926,394;0049B00000398;;1030000;;20240305-6926,39
3071522673;202402191512123365;1800074333;XR;19/02/2024;19/02/2024;6930,669;0049A00000789;1400019729;1030000;;20240219-6930,67
3071522673;202401301426333042;1800074089;XR;30/01/2024;30/01/2024;6930,669;0049A00000743;1400019869;1030000;;20240130-6930,67
3052242816;202401180854502700;1800073805;XR;18/01/2024;18/01/2024;6978,911;0020A00013344;1400019613;1030000;;20240118-6978,91
3068715616;202401191213132755;1800073846;XR;19/01/2024;19/01/2024;7085;0020B00023427;1400019798;1030000;;20240119-7085
3370736658;202401301043343027;1800074074;XR;30/01/2024;30/01/2024;7085;0020A00013397;1400019652;1030000;;20240130-7085
3068715616;202403270821490162;1800075068;XR;27/03/2024;27/03/2024;7085;0020B00023856;1400020156;1030000;;20240327-7085
3068715616;202403270808530160;1800075066;XR;27/03/2024;27/03/2024;7085;0020B00023854;1400020155;1030000;;20240327-7085
3068715616;202401191042192742;1800073837;XR;19/01/2024;19/01/2024;7085;0020B00023418;1400019798;1030000;;20240119-7085
3068715616;202401191441382767;1800073855;XR;19/01/2024;19/01/2024;7085;0020B00023429;1400019798;1030000;;20240119-7085
3068715616;202402221017233513;1800074457;XR;22/02/2024;22/02/2024;7085;0020B00023658;1400019958;1030000;;20240222-7085
3068715616;202401191117282748;1800073842;XR;19/01/2024;19/01/2024;7085;0020B00023423;1400019798;1030000;;20240119-7085
3068715616;202402221442253557;1800074493;XR;22/02/2024;22/02/2024;7085;0020B00023685;1400019958;1030000;;20240222-7085
3068715616;202402221454063561;1800074496;XR;22/02/2024;22/02/2024;7085;0020B00023686;1400019958;1030000;;20240222-7085
3068715616;202402221414513548;1800074485;XR;22/02/2024;22/02/2024;7085;0020B00023681;1400019958;1030000;;20240222-7085
3068715616;202401190945072734;1800073830;XR;19/01/2024;19/01/2024;7085;0020B00023411;1400019798;1030000;;20240119-7085
3068715616;202403281443140221;1800075117;XR;24/01/2024;24/01/2024;7108,693;0020B00023496;1400019798;1030000;;20240124-7108,69
3370736658;202404081137330342;1800075203;XR;19/03/2024;19/03/2024;7215;0020A00013681;1400019936;1030000;;20240319-7215
3371021054;202402201318233405;1800074361;XR;20/02/2024;20/02/2024;7219,544;0127A00000094;1400019863;1030000;;20240220-7219,54
3071185432;202403080954403901;1800074756;XR;08/03/2024;08/03/2024;7237,15;0020A00013606;1400019910;1030000;;20240308-7237,15
3054677131;202401040930272389;1800073568;XR;04/01/2024;04/01/2024;7358,808;0049A00000693;1400019612;1030000;;20240104-7358,81
3068627333;202402221051343518;1800074462;XR;22/02/2024;22/02/2024;7470;0020B00023663;1400019962;1030000;;20240222-7470
3068627333;202403201250040008;1800074932;XR;20/03/2024;20/03/2024;7470;0020B00023816;1400020152;1030000;;20240320-7470
3371021054;202403121209373972;1800074823;XR;12/03/2024;12/03/2024;7559,305;0020A00013640;1400020841;1030000;;20240312-7559,31
3059035479;202403061426523877;1800074745;XR;06/03/2024;06/03/2024;7562,591;0127B00000053;;1030000;;20240306-7562,59
3068627333;202401251243022895;1800073958;XR;25/01/2024;25/01/2024;7605;0020B00023504;1400019827;1030000;;20240125-7605
3071429214;202403060954213861;1800074729;XR;06/03/2024;06/03/2024;7618,05;0049B00000408;1400019976;1030000;;20240306-7618,05
3054674125;202401090745092482;1800073615;XR;09/01/2024;09/01/2024;7657,789;0020A00013261;1400019574;1030000;;20240109-7657,79
3071185432;202401121002282538;1800073664;XR;12/01/2024;12/01/2024;7671,544;0020A00013295;1400019572;1030000;;20240112-7671,54
3370736658;202401301120253032;1800074079;XR;30/01/2024;30/01/2024;7683;0020A00013402;1400019652;1030000;;20240130-7683
3071522673;202402231531083610;1800074544;XR;23/02/2024;23/02/2024;7715,273;0049A00000803;1400020135;1030000;;20240223-7715,27
3066322124;202402051019443088;1800074125;XR;05/02/2024;05/02/2024;8029;0049A00000747;1400019860;1030000;;20240205-8029
3071522673;202401021100512333;1800073516;XR;02/01/2024;02/01/2024;8107,574;0049A00000678;1400019746;1030000;;20240102-8107,57
3064261755;202401111322222525;1800073651;XR;11/01/2024;11/01/2024;8182,038;0020A00013282;1400019476;1030000;;20240111-8182,04
3071185432;202403081105093913;1800074768;XR;08/03/2024;08/03/2024;8192,493;0127A00000097;1400019910;1030000;;20240308-8192,49
3071522673;202402231521043607;1800074541;XR;23/02/2024;23/02/2024;8238,34;0049A00000800;1400019731;1030000;;20240223-8238,34
3071587446;202403051504053856;1800074724;XR;05/03/2024;05/03/2024;8245,745;0049A00000829;1400019844;1030000;;20240305-8245,75
3068715616;202403261150130149;1800075055;XR;26/03/2024;26/03/2024;8320;0020B00023843;1400020156;1030000;;20240326-8320
3068715616;202401191011312740;1800073836;XR;19/01/2024;19/01/2024;8320;0020B00023417;1400019798;1030000;;20240119-8320
3370736658;202402210855363421;1800074371;XR;21/02/2024;21/02/2024;8320;0020A00013517;1400019794;1030000;;20240221-8320
3370736658;202401301116253031;1800074078;XR;30/01/2024;30/01/2024;8320;0020A00013401;1400019652;1030000;;20240130-8320
3068715616;202401190951552736;1800073832;XR;19/01/2024;19/01/2024;8320;0020B00023413;1400019798;1030000;;20240119-8320
3068715616;202401220942002790;1800073878;XR;22/01/2024;22/01/2024;8320;0020B00023442;1400019798;1030000;;20240122-8320
3068715616;202403221150420053;1800074961;XR;22/03/2024;22/03/2024;8391,76;0020B00023836;1400020156;1030000;;20240322-8391,76
3068210722;202402051013413087;1800074124;XR;05/02/2024;05/02/2024;8458,5;0049A00000746;1400019857;1030000;;20240205-8458,5
3060495864;202401040958322395;1800073574;XR;04/01/2024;04/01/2024;8527,977;0049A00000695;1400019708;1030000;;20240104-8527,98
500000;202403261341070152;1800075058;XR;26/03/2024;26/03/2024;8563,5;0020B00023845;100059816;1030000;;20240326-8563,5
3071587446;202403051458133854;1800074722;XR;05/03/2024;05/03/2024;8582,306;0049A00000827;1400019844;1030000;;20240305-8582,31
3052276392;202401181059352714;1800073815;XR;18/01/2024;18/01/2024;8601,156;0020B00023407;1400019717;1030000;;20240118-8601,16
3370736658;202401221112352795;1800073883;XR;22/01/2024;22/01/2024;8645;0020A00013371;1400019650;1030000;;20240122-8645
3371021054;202402201302353400;1800074358;XR;20/02/2024;20/02/2024;8672,178;0020A00013510;1400019863;1030000;;20240220-8672,18
3071587446;202402191410233352;1800074323;XR;19/02/2024;19/02/2024;8672,915;0049A00000784;1400019742;1030000;;20240219-8672,91
3071587446;202402191412503353;1800074324;XR;19/02/2024;19/02/2024;8672,918;0049A00000785;1400019742;1030000;;20240219-8672,92
3071587446;202402191402103349;1800074320;XR;19/02/2024;19/02/2024;8802,366;0049A00000781;1400019742;1030000;;20240219-8802,37
3068715616;202402221554193572;1800074507;XR;22/02/2024;22/02/2024;8840;0020B00023691;1400019958;1030000;;20240222-8840
3067655430;202402271251123650;1800074567;XR;27/02/2024;27/02/2024;8860;0049A00000807;1400019812;1030000;;20240227-8860
3067655430;202402271243483648;1800074566;XR;27/02/2024;27/02/2024;8860;0020A00013574;1400019812;1030000;;20240227-8860
3071587446;202401291250482931;1800073989;XR;29/01/2024;29/01/2024;8931,809;0049A00000741;1400019621;1030000;;20240129-8931,81
3065485516;202402191704463373;1800074341;XR;19/02/2024;19/02/2024;9013,034;0127A00000093;1400019888;1030000;;20240219-9013,03
3068715616;202401220909072782;1800073870;XR;22/01/2024;22/01/2024;9035;0020B00023439;1400019798;1030000;;20240122-9035
3068715616;202401191007222739;1800073835;XR;19/01/2024;19/01/2024;9042,28;0020B00023416;1400019798;1030000;;20240119-9042,28
3068715616;202403261530230154;1800075060;XR;26/03/2024;26/03/2024;9323,653;0020B00023848;1400020156;1030000;;20240326-9323,65
3068522850;202403201202100005;1800074929;XR;20/03/2024;20/03/2024;9425;0020B00023814;1400020170;1030000;;20240320-9425
3068627333;202402221135543526;1800074469;XR;22/02/2024;22/02/2024;9470;0020B00023670;1400019962;1030000;;20240222-9470
3371021054;202402051446073109;1800074145;XR;05/02/2024;05/02/2024;9471,555;0130A00000022;1400019863;1030000;;20240205-9471,56
3068715616;202402221359043546;1800074483;XR;22/02/2024;22/02/2024;9555;0020B00023679;1400019958;1030000;;20240222-9555
3065485516;202404081132120329;1800075190;XR;04/03/2024;04/03/2024;9654,15;0020A00013599;1400019888;1030000;;20240304-9654,15
3065485516;202403041548323810;1800074683;XR;04/03/2024;04/03/2024;9654,15;0049A00000812;1400019888;1030000;;20240304-9654,15
3370736658;202401221116012796;1800073884;XR;22/01/2024;22/01/2024;9774,96;0020A00013372;1400019650;1030000;;20240122-9774,96
3069425813;202403141152304074;1800074893;XR;23/02/2024;23/02/2024;9781,643;0135A00000021;;1030000;;20240223-9781,64
3071587446;202401151029212568;1800073681;XR;15/01/2024;15/01/2024;9988,16;0020A00013308;1400019583;1030000;;20240115-9988,16
3068715616;202402230920123584;1800074519;XR;23/02/2024;23/02/2024;10010;0020B00023703;1400019958;1030000;;20240223-10010
3370736658;202401301055033028;1800074075;XR;30/01/2024;30/01/2024;10010;0020A00013398;1400019652;1030000;;20240130-10010
3071587446;202403071538463895;1800074752;XR;07/03/2024;07/03/2024;10265,113;0049A00000836;1400019847;1030000;;20240307-10265,11
3050289264;202401031441062367;1800073546;XR;03/01/2024;03/01/2024;10327,015;0049B00000356;1400019628;1030000;;20240103-10327,01
3071522673;202401231427092849;1800073932;XR;23/01/2024;23/01/2024;10330,619;0049A00000733;1400019729;1030000;;20240123-10330,62
3068715616;202401190956342737;1800073833;XR;19/01/2024;19/01/2024;10530;0020B00023414;1400019798;1030000;;20240119-10530
3054667116;202401040918052385;1800073564;XR;04/01/2024;04/01/2024;10590;0049B00000362;1400019625;1030000;;20240104-10590
3068715616;202402220957213510;1800074454;XR;22/02/2024;22/02/2024;10591,303;0020B00023655;1400019958;1030000;;20240222-10591,3
3059035479;202401031137352350;1800073530;XR;03/01/2024;03/01/2024;10643,796;0130B00000011;1400019769;1030000;;20240103-10643,8
3060495864;202401161539402644;1800073756;XR;16/01/2024;16/01/2024;10733,31;0020A00013324;1400019790;1030000;;20240116-10733,31
3071587446;202401111050162512;1800073639;XR;11/01/2024;11/01/2024;10744,06;0049A00000714;1400019583;1030000;;20240111-10744,06
3068715616;202402221038113516;1800074460;XR;22/02/2024;22/02/2024;11245;0020B00023661;1400019958;1030000;;20240222-11245
3071429214;202402161240593301;1800074283;XR;16/02/2024;16/02/2024;11286;0020B00023557;1400019895;1030000;;20240216-11286
3463895203;202403040857253795;1800074678;XR;04/03/2024;04/03/2024;11337;0020A00013598;1400019810;1030000;;20240304-11337
3371021054;202403050845283821;1800074691;XR;05/03/2024;05/03/2024;11338,067;0049A00000816;1400020841;1030000;;20240305-11338,07
3371021054;202402051431113104;1800074140;XR;05/02/2024;05/02/2024;11427,854;0049A00000753;1400019863;1030000;;20240205-11427,85
3067923210;202401041011522398;1800073577;XR;04/01/2024;04/01/2024;11560,87;0049B00000368;;1030000;;20240104-11560,87
3068715616;202401191211412753;1800073845;XR;19/01/2024;19/01/2024;11667,65;0020B00023426;1400019798;1030000;;20240119-11667,65
3068715616;202401191207412752;1800073844;XR;19/01/2024;19/01/2024;11667,65;0020B00023425;1400019798;1030000;;20240119-11667,65
3071522673;202402231508573602;1800074536;XR;23/02/2024;23/02/2024;11698,83;0020A00013553;1400019731;1030000;;20240223-11698,83
3071522673;202401081151012464;1800073606;XR;08/01/2024;08/01/2024;11698,83;0020A00013258;1400019746;1030000;;20240108-11698,83
3071522673;202402231513223604;1800074538;XR;23/02/2024;23/02/2024;11698,83;0020A00013555;1400019731;1030000;;20240223-11698,83
3064261755;202401111319432524;1800073650;XR;11/01/2024;11/01/2024;11843,236;0020A00013281;1400019476;1030000;;20240111-11843,24
3071587446;202401111107382513;1800073640;XR;11/01/2024;11/01/2024;11985,792;0020A00013275;1400019583;1030000;;20240111-11985,79
3071587446;202401291227322927;1800073986;XR;29/01/2024;29/01/2024;11985,792;0020A00013394;1400019621;1030000;;20240129-11985,79
3071587446;202401151026022567;1800073680;XR;15/01/2024;15/01/2024;11985,792;0020A00013307;1400019583;1030000;;20240115-11985,79
3071522673;202402281410543760;1800074660;XR;28/02/2024;28/02/2024;12030,598;0049A00000809;1400020262;1030000;;20240228-12030,6
3054677131;202403051202543846;1800074714;XR;05/03/2024;05/03/2024;12030,678;0049A00000826;1400019933;1030000;;20240305-12030,68
3371021054;202402201307293403;1800074359;XR;20/02/2024;20/02/2024;12045,594;0020A00013511;1400019863;1030000;;20240220-12045,59
3068715616;202401191054082743;1800073838;XR;19/01/2024;19/01/2024;12090;0020B00023419;1400019798;1030000;;20240119-12090
3071522673;202402231511103603;1800074537;XR;23/02/2024;23/02/2024;12108,096;0020A00013554;1400019880;1030000;;20240223-12108,1
3071522673;202402231448303599;1800074533;XR;23/02/2024;23/02/2024;12108,096;0020A00013550;1400019731;1030000;;20240223-12108,1
3071522673;202401181327252720;1800073821;XR;18/01/2024;18/01/2024;12108,096;0020A00013348;1400020262;1030000;;20240118-12108,1
3071522673;202401171450392683;1800073791;XR;17/01/2024;17/01/2024;12108,096;0020A00013336;1400020262;1030000;;20240117-12108,1
3071522673;202402261507103623;1800074550;XR;26/02/2024;26/02/2024;12108,096;0020A00013561;1400019731;1030000;;20240226-12108,1
3071522673;202401021033592326;1800073509;XR;02/01/2024;02/01/2024;12108,096;0020A00013237;1400019588;1030000;;20240102-12108,1
3071522673;202401031223452360;1800073539;XR;03/01/2024;03/01/2024;12108,096;0020A00013249;1400019587;1030000;;20240103-12108,1
3071522673;202401171446142681;1800073789;XR;17/01/2024;17/01/2024;12108,096;0020A00013334;1400020262;1030000;;20240117-12108,1
3071522673;202401121235192560;1800073675;XR;12/01/2024;12/01/2024;12108,096;0020A00013302;1400019746;1030000;;20240112-12108,1
3071522673;202402081352503198;1800074210;XR;08/02/2024;08/02/2024;12108,096;0020A00013440;1400019880;1030000;;20240208-12108,1
3071522673;202402081413433202;1800074214;XR;08/02/2024;08/02/2024;12108,096;0020A00013444;1400019588;1030000;;20240208-12108,1
3071522673;202403040810193793;1800074676;XR;04/03/2024;04/03/2024;12108,096;0020A00013596;1400019869;1030000;;20240304-12108,1
3071522673;202402141551403265;1800074257;XR;14/02/2024;14/02/2024;12108,096;0020A00013471;1400019730;1030000;;20240214-12108,1
3071522673;202402281356323753;1800074658;XR;28/02/2024;28/02/2024;12108,096;0020A00013582;1400019880;1030000;;20240228-12108,1
3071522673;202402191454143362;1800074330;XR;19/02/2024;19/02/2024;12108,096;0020A00013499;1400019880;1030000;;20240219-12108,1
3071522673;202401110950352509;1800073636;XR;11/01/2024;11/01/2024;12108,096;0020A00013272;1400019591;1030000;;20240111-12108,1
3071522673;202401110948232508;1800073635;XR;11/01/2024;11/01/2024;12108,096;0020A00013271;1400019591;1030000;;20240111-12108,1
3071522673;202401041436502408;1800073587;XR;04/01/2024;04/01/2024;12108,096;0020A00013254;1400019586;1030000;;20240104-12108,1
3071522673;202401121240382561;1800073676;XR;12/01/2024;12/01/2024;12108,096;0020A00013303;1400019746;1030000;;20240112-12108,1
3071522673;202401121232402559;1800073674;XR;12/01/2024;12/01/2024;12108,096;0020A00013301;1400019730;1030000;;20240112-12108,1
3071522673;202402281405543755;1800074659;XR;28/02/2024;28/02/2024;12108,096;0020A00013583;1400019880;1030000;;20240228-12108,1
3068522850;202403201150490004;1800074928;XR;20/03/2024;20/03/2024;12155;0020B00023813;1400020170;1030000;;20240320-12155
3068627333;202403201445010024;1800074938;XR;20/03/2024;20/03/2024;12205;0020B00023820;1400020152;1030000;;20240320-12205
3068436191;202403271031040173;1800075079;XR;27/03/2024;27/03/2024;12220;0020B00023867;1400020217;1030000;;20240327-12220
3068715616;202402231007103586;1800074521;XR;23/02/2024;23/02/2024;12298;0020B00023705;1400019958;1030000;;20240223-12298
3068715616;202401191443572768;1800073856;XR;19/01/2024;19/01/2024;12324;0020B00023430;1400019798;1030000;;20240119-12324
3071587446;202401091353372498;1800073629;XR;09/01/2024;09/01/2024;12426,865;0049A00000712;1400019582;1030000;;20240109-12426,860
3068627333;202401251207312892;1800073955;XR;25/01/2024;25/01/2024;12470;0020B00023501;1400019827;1030000;;20240125-12470
3068627333;202402221119513523;1800074466;XR;22/02/2024;22/02/2024;12470;0020B00023667;1400019962;1030000;;20240222-12470
3068627333;202403201448540025;1800074939;XR;20/03/2024;20/03/2024;12470;0020B00023821;1400020152;1030000;;20240320-12470
3068627333;202403201244410007;1800074931;XR;20/03/2024;20/03/2024;12470;0020B00023815;1400020152;1030000;;20240320-12470
3068627333;202401251250482896;1800073959;XR;25/01/2024;25/01/2024;12470;0020B00023505;1400019827;1030000;;20240125-12470
3068715616;202401190949112735;1800073831;XR;19/01/2024;19/01/2024;12480;0020B00023412;1400019798;1030000;;20240119-12480
3071587446;202401151250472581;1800073694;XR;15/01/2024;15/01/2024;12556,317;0049A00000719;1400019583;1030000;;20240115-12556,32
