FECHA,TIPO DE DOCUMENTO,TIPO DE FACTURA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IVA,DEBE,HABER,PAGOS,SALDO,CONCEPTO,COMENTARIO,EMPRESA,FECHA ENTREGA
"jueves, 11 de enero de 2024",FA,A,20,13284,0,"3791,763",0,0,"324269,176",FACTURACION DE SERVICIOS AL  4/01/2024,,511 SANATORIUM S.A.,
"jueves, 11 de enero de 2024",FA,A,20,13285,0,"3791,763",0,0,"328060,939",FACTURACION DE SERVICIOS AL  4/01/2024,,418 IMPORTADORA COMERCIAL FUEGUINA S.R.L.,
"jueves, 11 de enero de 2024",FA,A,20,13286,0,"5237,753",0,0,"333298,692",FACTURACION DE SERVICIOS AL  3/01/2024,,418 IMPORTADORA COMERCIAL FUEGUINA S.R.L.,
"jueves, 11 de enero de 2024",FA,A,20,13287,0,24000,0,0,"357298,692",FACTURACION DE SERVICIOS AL  2/01/2024,,418 IMPORTADORA COMERCIAL FUEGUINA S.R.L.,
"lunes, 15 de enero de 2024",FA,B,20,23353,0,"263494,2",0,0,"485110,184",FACTURACION DE SERVICIOS AL 28/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"lunes, 15 de enero de 2024",FA,B,20,23354,0,"416043,852",0,0,"901154,036",FACTURACION DE SERVICIOS AL 28/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"martes, 16 de enero de 2024",FA,B,20,23384,0,"155472,645",0,0,"525018,346",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"miércoles, 17 de enero de 2024",FA,B,20,23400,0,255800,0,0,"302937,022",FACTURACION DE SERVICIOS AL 28/01/2024,,200 PARTICULARES,
"miércoles, 17 de enero de 2024",FA,B,20,23401,0,125000,0,0,"427937,022",FACTURACION DE SERVICIOS AL 28/01/2024,,200 PARTICULARES,
"jueves, 18 de enero de 2024",FA,B,20,23410,0,"5988171,425",0,0,"477976,726",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 18 de enero de 2024",FA,B,20,23409,0,"2888794,504",0,0,"366771,23",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 18 de enero de 2024",FA,B,20,23408,0,"2224,521",0,0,"368995,751",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 18 de enero de 2024",FA,B,20,23407,0,"8601,156",0,0,"377596,907",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"viernes, 19 de enero de 2024",FA,A,20,13355,0,2210,0,0,"699141,351",FACTURACION DE SERVICIOS AL 17/01/2024,,394 SIPREM S.R.L.,
"viernes, 19 de enero de 2024",FA,A,20,13356,0,2470,0,0,"701611,351",FACTURACION DE SERVICIOS AL  6/01/2024,,568 POPPER S.A,
"viernes, 19 de enero de 2024",FA,B,20,23428,0,"3249456,3",0,0,"908909,024",FACTURACION DE SERVICIOS AL 28/01/2024,,200 PARTICULARES,
"miércoles, 24 de enero de 2024",FA,A,20,13375,0,26100,0,0,"39529,709",FACTURACION DE SERVICIOS AL 28/11/2023,,157 COBERTURA MÉDICO DEPORTIV A S.R.L.,
"miércoles, 24 de enero de 2024",FA,B,20,23494,0,202905,0,0,"667278,556",FACTURACION DE SERVICIOS AL 24/01/2024,,200 PARTICULARES,
"jueves, 25 de enero de 2024",FA,B,20,23499,0,"110944,634",0,0,"28434,078",FACTURACION DE SERVICIOS AL 28/01/2024,,61 EXPERTA  A.R.T. S.A.,
"jueves, 25 de enero de 2024",FA,B,20,23501,0,12470,0,0,"111029,825",FACTURACION DE SERVICIOS AL  1/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23502,0,18120,0,0,"129149,825",FACTURACION DE SERVICIOS AL  3/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23503,0,1235,0,0,"130384,825",FACTURACION DE SERVICIOS AL  2/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23504,0,7605,0,0,"137989,825",FACTURACION DE SERVICIOS AL  4/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23505,0,12470,0,0,"150459,825",FACTURACION DE SERVICIOS AL  5/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23506,0,14235,0,0,"164694,825",FACTURACION DE SERVICIOS AL  6/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23507,0,5735,0,0,"170429,825",FACTURACION DE SERVICIOS AL  7/12/2023,,90 ASOCIART ART,
"jueves, 25 de enero de 2024",FA,B,20,23508,0,2135,0,0,"172564,825",FACTURACION DE SERVICIOS AL  8/12/2023,,90 ASOCIART ART,
"viernes, 26 de enero de 2024",FA,B,20,23514,0,239400,0,0,"-171298,744",FACTURACION DE SERVICIOS AL 28/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"viernes, 26 de enero de 2024",FA,B,20,23515,0,378000,0,0,"206701,256",FACTURACION DE SERVICIOS AL 28/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"lunes, 29 de enero de 2024",FA,B,20,23519,0,"576679,907",0,0,"-40498,813",FACTURACION DE SERVICIOS AL 29/01/2024,,24 O.S. del P.lndustria del  Plástico,
"miércoles, 31 de enero de 2024",FA,B,20,23520,0,"776,896",0,0,"80999,15",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"miércoles, 31 de enero de 2024",FA,B,20,23521,0,"1659142,905",0,0,"740142,055",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"miércoles, 31 de enero de 2024",FA,B,20,23522,0,"390,82",0,0,"740532,875",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"miércoles, 31 de enero de 2024",FA,B,20,23523,0,"8921234,311",0,0,"661767,186",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"miércoles, 31 de enero de 2024",FA,B,20,23524,0,"289694,07",0,0,"951461,256",FACTURACION DE SERVICIOS AL 28/01/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 1 de febrero de 2024",FA,B,20,23525,0,"20589467,1",0,0,"718958,187",FACTURACION DE SERVICIOS AL 28/02/2024,,74 O.S. E.F.,
"jueves, 1 de febrero de 2024",FA,A,20,13418,0,1644500,0,0,"244346,069",FACTURACION DE SERVICIOS AL 28/02/2024,,15 MEDLINK SA,
"viernes, 2 de febrero de 2024",FA,B,20,23526,0,"2768764,21",0,0,"356881,801",FACTURACION DE SERVICIOS AL 28/02/2024,,3 I.O.S.F.A.,
"miércoles, 7 de febrero de 2024",FA,B,20,23527,0,"1195786,203",0,0,"806367,854",FACTURACION DE SERVICIOS AL 28/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"miércoles, 7 de febrero de 2024",FA,B,20,23528,0,"22713916,73",0,0,"195566,022",FACTURACION DE SERVICIOS AL 28/02/2024,,74 O.S. E.F.,
"viernes, 9 de febrero de 2024",FA,A,20,13447,0,"31620,532",0,0,"492306,936",FACTURACION DE SERVICIOS AL 31/01/2024,,376 NEW SAN SA,
"viernes, 9 de febrero de 2024",FA,A,20,13448,0,"22311,159",0,0,"514618,095",FACTURACION DE SERVICIOS AL 30/01/2024,,376 NEW SAN SA,
"viernes, 9 de febrero de 2024",FA,A,20,13449,0,37050,0,0,"551668,095",FACTURACION DE SERVICIOS AL 29/01/2024,,568 POPPER S.A,
"viernes, 9 de febrero de 2024",FA,A,20,13450,0,37050,0,0,"588718,095",FACTURACION DE SERVICIOS AL 29/01/2024,,346 CERRO CASTOR S.A.,
"viernes, 9 de febrero de 2024",FA,A,20,13451,0,37050,0,0,"625768,095",FACTURACION DE SERVICIOS AL 29/01/2024,,575 BEAVER MOUNTAIN S.A,
"viernes, 9 de febrero de 2024",FA,A,20,13452,0,"3791,763",0,0,"629559,858",FACTURACION DE SERVICIOS AL 28/01/2024,,511 SANATORIUM S.A.,
"viernes, 9 de febrero de 2024",FA,A,20,13453,0,"3791,763",0,0,"633351,621",FACTURACION DE SERVICIOS AL 27/01/2024,,511 SANATORIUM S.A.,
"viernes, 9 de febrero de 2024",FA,A,20,13454,0,2470,0,0,"635821,621",FACTURACION DE SERVICIOS AL 29/01/2024,,523 CAMUZZI GAS DEL SUR S.A.,
"miércoles, 14 de febrero de 2024",FA,B,20,23545,0,301644,0,0,"126065,135",FACTURACION DE SERVICIOS AL 28/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"miércoles, 14 de febrero de 2024",FA,B,20,23546,0,476280,0,0,"602345,135",FACTURACION DE SERVICIOS AL 28/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"viernes, 16 de febrero de 2024",FA,A,20,13484,0,"11985,792",0,0,"390119,888",FACTURACION DE SERVICIOS AL  1/02/2024,,199 PAX & CREW S.R.L.,
"viernes, 16 de febrero de 2024",FA,A,20,13485,0,"22454,586",0,0,"412574,474",FACTURACION DE SERVICIOS AL  2/02/2024,,199 PAX & CREW S.R.L.,
"lunes, 19 de febrero de 2024",FA,B,20,23571,0,"10005,128",0,0,"732680,463",FACTURACION DE SERVICIOS AL  4/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"lunes, 19 de febrero de 2024",FA,B,20,23576,0,15520,0,0,"785559,119",FACTURACION DE SERVICIOS AL  2/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"lunes, 19 de febrero de 2024",FA,B,20,23580,0,"8000696,232",0,0,"865756,905",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 19 de febrero de 2024",FA,B,20,23581,0,"5227270,347",0,0,"93027,252",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 19 de febrero de 2024",FA,B,20,23582,0,"812095,217",0,0,"905122,469",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 19 de febrero de 2024",FA,B,20,23583,0,"28643,316",0,0,"933765,785",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 19 de febrero de 2024",FA,B,20,23584,0,"18354,275",0,0,"952120,06",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 19 de febrero de 2024",FA,B,20,23585,0,"15565561,35",0,0,"517681,412",FACTURACION DE SERVICIOS AL 31/01/2024,,74 O.S. E.F.,
"lunes, 19 de febrero de 2024",FA,B,20,23586,0,"14002,016",0,0,"520696,452",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"martes, 20 de febrero de 2024",FA,B,20,23587,0,"221989,445",0,0,"37367,834",FACTURACION DE SERVICIOS AL 28/01/2024,,1 O.S. P.SANIDAD ARGENTINA,
"jueves, 22 de febrero de 2024",FA,B,20,23660,0,"148034,861",0,0,"608097,815",FACTURACION DE SERVICIOS AL 28/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23662,0,"23656,303",0,0,"642999,118",FACTURACION DE SERVICIOS AL  1/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23663,0,7470,0,0,"650469,118",FACTURACION DE SERVICIOS AL  4/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23664,0,34185,0,0,"684654,118",FACTURACION DE SERVICIOS AL  3/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23665,0,14235,0,0,"698889,118",FACTURACION DE SERVICIOS AL  2/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23666,0,14235,0,0,"698889,118",FACTURACION DE SERVICIOS AL  2/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23667,0,12470,0,0,"711359,118",FACTURACION DE SERVICIOS AL  5/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23668,0,18235,0,0,"729594,118",FACTURACION DE SERVICIOS AL  6/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23669,0,14970,0,0,"744564,118",FACTURACION DE SERVICIOS AL  7/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23670,0,9470,0,0,"754034,118",FACTURACION DE SERVICIOS AL  8/01/2024,,90 ASOCIART ART,
"jueves, 22 de febrero de 2024",FA,B,20,23671,0,13705,0,0,"767739,118",FACTURACION DE SERVICIOS AL  9/01/2024,,90 ASOCIART ART,
"martes, 27 de febrero de 2024",FA,A,20,13565,0,37050,0,0,"491364,313",FACTURACION DE SERVICIOS AL 23/02/2024,,575 BEAVER MOUNTAIN S.A,
"martes, 27 de febrero de 2024",FA,A,20,13566,0,37050,0,0,"528414,313",FACTURACION DE SERVICIOS AL 23/02/2024,,346 CERRO CASTOR S.A.,
"martes, 27 de febrero de 2024",FA,A,20,13567,0,24000,0,0,"552414,313",FACTURACION DE SERVICIOS AL 23/02/2024,,418 IMPORTADORA COMERCIAL FUEGUINA S.R.L.,
"martes, 27 de febrero de 2024",FA,A,20,13568,0,3445,0,0,"555859,313",FACTURACION DE SERVICIOS AL 23/02/2024,,587 MEDILAC SALUD LABORAL S.R.L.,
"martes, 27 de febrero de 2024",FA,A,20,13569,0,"7289,23",0,0,"563148,543",FACTURACION DE SERVICIOS AL 23/02/2024,,453 UDEM S.R.L.,
"martes, 27 de febrero de 2024",FA,A,20,13570,0,"22251,8",0,0,"585400,343",FACTURACION DE SERVICIOS AL 26/02/2024,,568 POPPER S.A,
"martes, 27 de febrero de 2024",FA,A,20,13571,0,37050,0,0,"622450,343",FACTURACION DE SERVICIOS AL 23/02/2024,,568 POPPER S.A,
"martes, 27 de febrero de 2024",FA,A,20,13574,0,8860,0,0,"645435,169",FACTURACION DE SERVICIOS AL 19/02/2024,,651 FERTIMED S.A,
"jueves, 29 de febrero de 2024",FA,B,20,23714,0,"2113352,309",0,0,"513025,085",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 29 de febrero de 2024",FA,B,20,23715,0,"9704507,152",0,0,"217532,237",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 29 de febrero de 2024",FA,B,20,23716,0,"317653,018",0,0,"535185,255",FACTURACION DE SERVICIOS AL 28/02/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"viernes, 1 de marzo de 2024",FA,B,20,23717,0,"20589467,1",0,0,"14886,085",FACTURACION DE SERVICIOS AL 28/03/2024,,74 O.S. E.F.,
"lunes, 4 de marzo de 2024",FA,A,20,13597,0,"4739,303",0,0,"645094,403",FACTURACION DE SERVICIOS AL 29/01/2024,,399 BANCO T.D.F.,
"lunes, 4 de marzo de 2024",FA,A,20,13598,0,11337,0,0,"656431,403",FACTURACION DE SERVICIOS AL 29/01/2024,,453 UDEM S.R.L.,
"martes, 5 de marzo de 2024",FA,B,20,23721,0,"200053,6",0,0,"610807,593",FACTURACION DE SERVICIOS AL 28/03/2024,,200 PARTICULARES,
"miércoles, 6 de marzo de 2024",FA,B,20,23723,0,"868940,119",0,0,"926823,077",FACTURACION DE SERVICIOS AL 28/03/2024,,144 ASOCIACION MUTUAL SANCOR116190,
"miércoles, 6 de marzo de 2024",FA,B,20,23724,0,"532683,291",0,0,"459506,368",FACTURACION DE SERVICIOS AL 28/03/2024,,144 ASOCIACION MUTUAL SANCOR116190,
"miércoles, 6 de marzo de 2024",FA,B,20,23725,0,"608311,319",0,0,"67817,687",FACTURACION DE SERVICIOS AL 28/03/2024,,144 ASOCIACION MUTUAL SANCOR116190,
"jueves, 7 de marzo de 2024",FA,B,20,23726,0,"19803642,28",0,0,"954182,139",FACTURACION DE SERVICIOS AL 28/03/2024,,74 O.S. E.F.,
"viernes, 8 de marzo de 2024",FA,B,20,23735,0,"1679993,519",0,0,"956177,681",FACTURACION DE SERVICIOS AL 28/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"miércoles, 13 de marzo de 2024",FA,B,20,23761,0,301644,0,0,"632227,226",FACTURACION DE SERVICIOS AL 28/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"miércoles, 13 de marzo de 2024",FA,B,20,23762,0,476280,0,0,"108507,226",FACTURACION DE SERVICIOS AL 28/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"viernes, 15 de marzo de 2024",FA,B,20,23776,0,37440,0,0,"109412,252",FACTURACION DE SERVICIOS AL 28/03/2024,,200 PARTICULARES,
"viernes, 15 de marzo de 2024",FA,B,20,23777,0,3100000,0,0,"258903,294",FACTURACION DE SERVICIOS AL 14/03/2024,,74 O.S. E.F.,
"lunes, 18 de marzo de 2024",FA,B,20,23785,0,"115104,599",0,0,"362401,301",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,
"lunes, 18 de marzo de 2024",FA,B,20,23795,0,"5645890,159",0,0,"388299,707",FACTURACION DE SERVICIOS AL 28/03/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 18 de marzo de 2024",FA,B,20,23794,0,"6648970,918",0,0,"37270,625",FACTURACION DE SERVICIOS AL 28/03/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 18 de marzo de 2024",FA,B,20,23796,0,"146181,056",0,0,"183451,681",FACTURACION DE SERVICIOS AL 28/03/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"lunes, 18 de marzo de 2024",FA,B,20,23799,0,"302477,751",0,0,"743294,583",FACTURACION DE SERVICIOS AL  1/03/2024,,113 SWISS MEDICAL ART S.A.,
"martes, 19 de marzo de 2024",FA,B,20,23809,0,"158076,845",0,0,"-551116,775",FACTURACION DE SERVICIOS AL 28/03/2024,,200 PARTICULARES,
"martes, 19 de marzo de 2024",FA,B,20,23810,0,"205637,198",0,0,"-345479,577",FACTURACION DE SERVICIOS AL  1/03/2024,,200 PARTICULARES,
"miércoles, 20 de marzo de 2024",FA,B,20,23815,0,12470,0,0,"-218991,985",FACTURACION DE SERVICIOS AL  1/02/2024,,90 ASOCIART ART,
"miércoles, 20 de marzo de 2024",FA,B,20,23816,0,7470,0,0,"-211521,985",FACTURACION DE SERVICIOS AL  2/02/2024,,90 ASOCIART ART,
"miércoles, 20 de marzo de 2024",FA,B,20,23817,0,2500,0,0,"-148232,282",FACTURACION DE SERVICIOS AL  3/02/2024,,90 ASOCIART ART,
"miércoles, 20 de marzo de 2024",FA,B,20,23818,0,1235,0,0,"-162742,582",FACTURACION DE SERVICIOS AL  6/02/2024,,90 ASOCIART ART,
"miércoles, 20 de marzo de 2024",FA,B,20,23819,0,"14622,28",0,0,"-151077,27",FACTURACION DE SERVICIOS AL  7/02/2024,,90 ASOCIART ART,
"miércoles, 20 de marzo de 2024",FA,B,20,23820,0,12205,0,0,"-138872,27",FACTURACION DE SERVICIOS AL  4/02/2024,,90 ASOCIART ART,
"miércoles, 20 de marzo de 2024",FA,B,20,23821,0,12470,0,0,"-126402,27",FACTURACION DE SERVICIOS AL  5/02/2024,,90 ASOCIART ART,
"jueves, 21 de marzo de 2024",FA,B,20,23829,0,"20016426,99",0,0,"836868,696",FACTURACION DE SERVICIOS AL 29/02/2024,,74 O.S. E.F.,
"viernes, 22 de marzo de 2024",FA,A,20,13697,0,"294844,508",0,0,"239252,073",FACTURACION DE SERVICIOS AL 28/03/2024,,15 MEDLINK SA,
"martes, 26 de marzo de 2024",FA,B,20,23847,0,"23696,55",0,0,"734971,793",FACTURACION DE SERVICIOS AL 26/03/2024,,200 PARTICULARES,
"martes, 26 de marzo de 2024",FA,B,20,23845,0,"8563,5",0,0,"743535,293",FACTURACION DE SERVICIOS AL 26/03/2024,,200 PARTICULARES,
"martes, 26 de marzo de 2024",FA,B,20,23846,0,825,0,0,"744360,293",FACTURACION DE SERVICIOS AL 26/03/2024,,200 PARTICULARES,
"miércoles, 27 de marzo de 2024",FA,B,20,23893,0,"57427,211",0,0,"240665,456",FACTURACION DE SERVICIOS AL 27/03/2024,,73 O.S. D.O.P.  (MAESTROS PRIVADOS),
"jueves, 28 de marzo de 2024",FA,B,20,23894,0,"1611384,346",0,0,"22682,951",FACTURACION DE SERVICIOS AL 28/03/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 28 de marzo de 2024",FA,B,20,23895,0,"10167487,79",0,0,"190170,741",FACTURACION DE SERVICIOS AL 28/03/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"jueves, 28 de marzo de 2024",FA,B,20,23896,0,"338140,023",0,0,"528310,764",FACTURACION DE SERVICIOS AL 28/03/2024,,49 PAMI - I.N.S.S.J.P.-USH,
"martes, 2 de enero de 2024",FA,A,20,13230,0,1644500,0,0,644500,FACTURACION DE SERVICIOS AL 28/01/2024,,15 MEDLINK SA,"martes, 2 de enero de 2024"
"martes, 9 de enero de 2024",FA,A,20,13261,0,"7657,789",0,0,"255329,163",FACTURACION DE SERVICIOS AL 27/12/2023,,22 O.S. D.E.,"jueves, 11 de enero de 2024"
"martes, 9 de enero de 2024",FA,A,20,13262,0,"557,812",0,0,"255886,975",FACTURACION DE SERVICIOS AL 27/12/2023,,22 O.S. D.E.,"jueves, 11 de enero de 2024"
"jueves, 11 de enero de 2024",FA,A,20,13280,0,"4302,48",0,0,"295244,756",FACTURACION DE SERVICIOS AL  3/01/2024,,164 FEDERACIÓN PATRONAL SEGUROS S.A. ART,"miércoles, 17 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13288,0,"429163,367",0,0,"934588,138",FACTURACION DE SERVICIOS AL 30/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13289,0,"497001,38",0,0,"431589,518",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13290,0,"137466,584",0,0,"569056,102",FACTURACION DE SERVICIOS AL 29/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13291,0,"717,512",0,0,"569773,614",FACTURACION DE SERVICIOS AL 26/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13292,0,"423954,089",0,0,"993727,703",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13293,0,"59982,634",0,0,"53710,337",FACTURACION DE SERVICIOS AL 29/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13294,0,"378393,116",0,0,"432103,453",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13295,0,"7671,544",0,0,"439774,997",FACTURACION DE SERVICIOS AL 29/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13296,0,"2152,536",0,0,"441927,533",FACTURACION DE SERVICIOS AL 26/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13297,0,"187640,983",0,0,"875721,8",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,20,13298,0,"24636,227",0,0,"899685,213",FACTURACION DE SERVICIOS AL 29/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13317,0,"965469,786",0,0,"605125,749",FACTURACION DE SERVICIOS AL 28/12/2023,,8 O.S. PE. CON.  (CONSTRUCCION),"martes, 23 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13318,0,3380,0,0,"608505,749",FACTURACION DE SERVICIOS AL 28/12/2023,,114 O.S. Pe - OBRA SOCIAL PETROLEROS,"jueves, 25 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13319,0,"68457,792",0,0,"301881,99",FACTURACION DE SERVICIOS AL 28/12/2023,,139 O.S. D.E.P.Y M.,"lunes, 22 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13320,0,"885909,721",0,0,"363306,989",FACTURACION DE SERVICIOS AL 28/12/2023,,13 O.S. M.A.T.A.,"jueves, 25 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13321,0,2700,0,0,"366006,989",FACTURACION DE SERVICIOS AL 26/12/2023,,13 O.S. M.A.T.A.,"jueves, 25 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13322,0,"16186,84",0,0,"569305,598",FACTURACION DE SERVICIOS AL 28/12/2023,,48 HOSPITAL ALEMAN,"miércoles, 24 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13323,0,"34028,811",0,0,"596796,043",FACTURACION DE SERVICIOS AL 28/12/2023,,39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS,"jueves, 25 de enero de 2024"
"martes, 16 de enero de 2024",FA,A,20,13324,0,"10733,31",0,0,"852673,291",FACTURACION DE SERVICIOS AL 28/12/2023,,23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT,"miércoles, 24 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13325,0,"4427,28",0,0,"639487,611",FACTURACION DE SERVICIOS AL 28/12/2023,,62 RED ARGENTINA DE SALUD CONSORCIO DE COOP,"jueves, 25 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13326,0,1235,0,0,"972871,874",FACTURACION DE SERVICIOS AL 28/12/2023,,172 PREVENCIÓN SALUD S.A.,"jueves, 25 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13327,0,"2606,693",0,0,"123575,281",FACTURACION DE SERVICIOS AL 28/12/2023,,103 CLINICA DEL VALLE SALUD S.R.L.,"viernes, 26 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13328,0,"103595,478",0,0,"227170,759",FACTURACION DE SERVICIOS AL 28/12/2023,,103 CLINICA DEL VALLE SALUD S.R.L.,"viernes, 26 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13329,0,"16376,746",0,0,"243547,505",FACTURACION DE SERVICIOS AL 28/12/2023,,103 CLINICA DEL VALLE SALUD S.R.L.,"viernes, 26 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13330,0,"19314,805",0,0,"262862,31",FACTURACION DE SERVICIOS AL 28/12/2023,,103 CLINICA DEL VALLE SALUD S.R.L.,"viernes, 26 de enero de 2024"
"miércoles, 17 de enero de 2024",FA,A,20,13331,0,"236999,551",0,0,"499861,861",FACTURACION DE SERVICIOS AL 28/12/2023,,103 CLINICA DEL VALLE SALUD S.R.L.,"viernes, 26 de enero de 2024"
