FECHA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IMPORTE,FACTURA,NOMBRE_EMPRESA,NOMBRE_CONVENIO,NOTA_1_FACTURA,NOTA_2_FACTURA,NOTA_1,NOTA_2,TIPO DE FACTURA
"viernes, 19 de enero de 2024",20,23420,14170,FA,61 - EXPERTA A.R.T. S.A.,61 - EXPERTA ART SA,CPTO:,CMTR:PTE_DIAZ SILVINA SOLEDAD,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 22 de marzo de 2024",48,334,"1852,5",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:PAC. LOPEZ MUÑOZ JUAN GABRIEL 02/03 FACT 36-147620,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 8 de marzo de 2024",49,671,"325218,3",ND,200 - PARTICULARES,200 - PARTICULARES,CPTO:RECUPERO DE GASTOS,CMTR:RECUPERO DE GASTOS,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 9 de febrero de 2024",49,670,"276947,42",ND,200 - PARTICULARES,200 - PARTICULARES,CPTO:RECUPERO DE GASTOS,CMTR:RECUPERO DE GASTOS,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 12 de enero de 2024",49,669,"246153,28",ND,200 - PARTICULARES,200 - PARTICULARES,CPTO:RECUPERO DE GASTOS,CMTR:RECUPERO DE GASTOS,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 24 de enero de 2024",20,23496,"7108,69",FA,61 - EXPERTA A.R.T. S.A.,61 - EXPERTA ART SA,CPTO:REFACTURACION PARCIAL SOBRE FC B-20-22850,CMTR:REFACTURACION PARCIAL SOBRE FC B-20-22850,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 24 de enero de 2024",20,13379,"11588,81",FA,13 - O.S. M.A.T.A.,13 - PLAN PMI,CPTO:REFA. SERVICIO DE NTERNACION SOBRE FC A-20-13046,CMTR:REFACTURACION SERVICIO DE NTERNACION SOBRE FC A-20-13046,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 8 de marzo de 2024",48,330,1850,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 1 de marzo de 2024",48,329,108873,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 20 de febrero de 2024",48,328,"1852,5",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 20 de febrero de 2024",48,327,"1852,5",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 19 de febrero de 2024",48,326,"832,22",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 5 de febrero de 2024",48,321,"67127,28",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 31 de enero de 2024",48,320,84833,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",48,319,2960,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 24 de enero de 2024",48,318,"1852,5",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 18 de enero de 2024",48,317,19500,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 12 de enero de 2024",48,316,"672,81",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 9 de enero de 2024",48,315,"1852,5",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:REINTEGRO AL PACIENTE,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 30 de enero de 2024",50,4847,22000,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:RECUPERO DE GASTOS,CMTR:TARJETAS FIESTA FIN DE AÑO,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 12 de enero de 2024",49,116,"2745,86",NC,74 - O.S. E.F.,74 - O.S.E.F.,CPTO:DÉBITO SOBRE FC A-49-330,CMTR:€DÉBITO SOBRE FC A-49-330 - NOVIEMBRE 2023 EXPTE . N.°5937/2,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 8 de marzo de 2024",20,23728,223600,FA,3 - I.O.S.F.A.,7003 - RIO GRANDE - IOSFA,IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS,EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL,POR PRESTACIONES EFECTUADAS A PERSONAL AFILIADO A ESA O. SOCIAL.-,,B
"martes, 27 de febrero de 2024",50,4901,"2487,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 12/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4900,"22587,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 12/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4899,"36071,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 12/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4897,"91631,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 12/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4896,"75525,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 12/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4977,"88085,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4921,42800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO ENERO 2024.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4920,66702,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO ENERO 2024.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4919,"97939,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO ENERO 2024.,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4915,"20236708,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ERROR - ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4983,"5914,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4982,"41695,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4981,29327,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4980,30400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4979,13200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4978,"14544,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4976,10800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4975,89842,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4974,"29771,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4973,"47453,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4972,8200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4971,"86599,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4970,"73827,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4969,"73827,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4968,"11115,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4967,13600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4966,"45673,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4965,"16680,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4964,22200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4963,"63841,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4962,27800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4961,"40638,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4960,"65436,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4959,11200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4958,30400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4957,"50206,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4956,54700,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4955,15200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4954,22900,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4953,"138190,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4952,8600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4951,"22083,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4950,"56116,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4949,14200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4948,27195,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4947,"26784,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4946,"47356,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4945,"117128,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4944,50200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4943,12600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4942,16900,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4941,"69257,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4940,"57856,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4939,"74618,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4938,61588,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4937,35000,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4936,"20741,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4935,"32176,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4934,29400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4933,31400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4932,44800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4931,"82431,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4930,15400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4929,"151933,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4928,45600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4927,"47825,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4926,43440,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4925,34800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4924,91400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4923,80400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,4922,"75308,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",50,177,"31592,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,176,"7333,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,175,16000,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,174,"982,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,173,"71624,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,172,4600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,171,15100,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,170,4000,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,169,"22009,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,168,12200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,167,"8471,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,166,15800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 25 de marzo de 2024",50,165,"51507,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 30 de enero de 2024",50,4846,11400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
