FECHA;REF.;LET.;SUC.;NUM.;DEBE;HABER;SALDO;CONCEPTO.;FECHA DE PRESTACIÓN;ID EMPRESA;EMPRESA;FECHA ENTREGA;ClaveCtaCtte;;;FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;ID EMPRESA;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura;Adm- Rep Cta Ctte empresas
3/1/2024;FA;A;20;13248;78374,886;0;239738,361;FACTURACION DE SERVICIOS AL;5/1/2024;514;BAHIA SALUD S.R.L.;null;20240103-78374,89;;;3/1/2024;FA;A;20;13248;78374,886;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES MEDICAS - PTE_CASTILLO MARTINEZ LIZI DAIYINI;20240103-78374,89;[Tabla]
3/1/2024;FA;A;20;13249;12108,096;0;251846,457;FACTURACION DE SERVICIOS AL;6/1/2024;514;BAHIA SALUD S.R.L.;null;20240103-12108,1;;;3/1/2024;FA;A;20;13249;12108,096;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES MEDICAS - PTE_GOLTZ ROLAND EMIL;20240103-12108,1;[Tabla]
3/1/2024;FA;A;20;13250;130759,947;0;382606,404;FACTURACION DE SERVICIOS AL;29/1/2024;514;BAHIA SALUD S.R.L.;null;20240103-130759,95;;;3/1/2024;FA;A;20;13250;130759,947;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_WILLIS MARY ANNA;20240103-130759,95;[Tabla]
3/1/2024;FA;A;20;13251;474979,114;0;857585,518;FACTURACION DE SERVICIOS AL;28/1/2024;514;BAHIA SALUD S.R.L.;null;20240103-474979,11;;;3/1/2024;FA;A;20;13251;474979,114;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_ANTOLINE CARLOS MITCHELL;20240103-474979,11;[Tabla]
3/1/2024;FA;B;130;12;3772,738;0;861358,256;FACTURACION DE SERVICIOS AL;15/12/2023;3;I.O.S.F.A.;4/1/2024;20240103-3772,74;;;3/1/2024;FA;B;130;12;3772,738;3;- I.O.S.F.A.;9003 - TOLHUIN - IOSFA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO TOLHUIN;20240103-3772,74;[Tabla]
3/1/2024;FA;B;49;354;75781,5;0;937139,756;FACTURACION DE SERVICIOS AL;21/12/2023;3;I.O.S.F.A.;4/1/2024;20240103-75781,5;;;3/1/2024;FA;B;49;354;75781,5;3;- I.O.S.F.A.;3 - FUERZAS ARMADAS, P;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO C/DERIVACION;20240103-75781,5;[Tabla]
3/1/2024;FA;B;49;355;441094,5;0;378234,256;FACTURACION DE SERVICIOS AL;20/12/2023;3;I.O.S.F.A.;4/1/2024;20240103-441094,5;;;3/1/2024;FA;B;49;355;441094,5;3;- I.O.S.F.A.;3 - FUERZAS ARMADAS, P;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240103-441094,5;[Tabla]
3/1/2024;FA;B;130;13;20156,695;0;398390,951;FACTURACION DE SERVICIOS AL;15/12/2023;153;O.S. PERSONAL INDUSTRIA DE LA MADERA;null;20240103-20156,7;;;3/1/2024;FA;B;130;13;20156,695;153;- O.S. PERSONAL INDUSTRIA DE LA MADERA;9153 - TOLHUIN - OSPIM;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO TOLHUIN;20240103-20156,7;[Tabla]
3/1/2024;FA;B;49;356;10327,015;0;408717,966;FACTURACION DE SERVICIOS AL;20/12/2023;153;O.S. PERSONAL INDUSTRIA DE LA MADERA;8/1/2024;20240103-10327,01;;;3/1/2024;FA;B;49;356;10327,015;153;- O.S. PERSONAL INDUSTRIA DE LA MADERA;153 - OSPI MADERA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240103-10327,01;[Tabla]
3/1/2024;FA;A;49;682;57524,319;0;466242,285;FACTURACION DE SERVICIOS AL;20/12/2023;13;O.S. M.A.T.A.;8/1/2024;20240103-57524,32;;;3/1/2024;FA;A;49;682;57524,319;13;- O.S. M.A.T.A.;13 - PLAN PMI;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240103-57524,32;[Tabla]
3/1/2024;FA;B;49;357;65414,18;0;531656,465;FACTURACION DE SERVICIOS AL;20/12/2023;133;O.S. P.E.D.Y C.;8/1/2024;20240103-65414,18;;;3/1/2024;FA;B;49;357;65414,18;133;- O.S. P.E.D.Y C.;133 - UTEDYC;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240103-65414,18;[Tabla]
3/1/2024;FA;B;49;358;12111,57;0;543768,035;FACTURACION DE SERVICIOS AL;20/12/2023;151;O.S. C.T.C.P. - (UTA);11/1/2024;20240103-12111,57;;;3/1/2024;FA;B;49;358;12111,57;151;- O.S. C.T.C.P. - (UTA);151 - U.T.A.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240103-12111,57;[Tabla]
3/1/2024;FA;B;49;359;15519,719;0;559287,754;FACTURACION DE SERVICIOS AL;20/12/2023;122;JERARQUICOS SALUD (3265);8/1/2024;20240103-15519,72;;;3/1/2024;FA;B;49;359;15519,719;122;- JERARQUICOS SALUD (3265);122 - JERARQUICOS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240103-15519,72;[Tabla]
3/1/2024;FA;B;49;360;4901,825;0;564189,579;FACTURACION DE SERVICIOS AL;20/12/2023;18;O.S. P.T.V (PERSONAL DE TELEVISIÓN);8/1/2024;20240103-4901,82;;;3/1/2024;FA;B;49;360;4901,825;18;- O.S. P.T.V (Personal de Televisión);18 - TELEVISION;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240103-4901,82;[Tabla]
3/1/2024;FA;B;49;361;20498,486;0;584688,065;FACTURACION DE SERVICIOS AL;20/12/2023;154;OSTPCPH Y ARA (PASTELEROS);8/1/2024;20240103-20498,49;;;3/1/2024;FA;B;49;361;20498,486;154;- OSTPCPH Y ARA (PASTELEROS);154 - PASTELEROS Y OTROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240103-20498,49;[Tabla]
3/1/2024;FA;B;49;351;3294458,038;0;879146,103;FACTURACION DE SERVICIOS AL;28/1/2024;74;O.S. E.F.;null;20240103-3294458,04;;;3/1/2024;FA;B;49;351;3294458,038;74;- O.S. E.F.;74 - O.S.E.F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;LABORATORIO - DICIEMBRE 2023;20240103-3294458,04;[Tabla]
4/1/2024;FA;A;128;12;76371,093;0;955517,196;FACTURACION DE SERVICIOS AL;20/12/2023;52;GALENO ARG. S.A.;8/1/2024;20240104-76371,09;;;4/1/2024;FA;A;128;12;76371,093;52;- GALENO ARG. S.A.;52 - GALENO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-76371,09;[Tabla]
4/1/2024;FA;A;128;13;64151,25;0;19668,446;FACTURACION DE SERVICIOS AL;20/12/2023;43;MEDIFE ASOCIACION CIVIL;9/1/2024;20240104-64151,25;;;4/1/2024;FA;A;128;13;64151,25;43;- MEDIFE ASOCIACION CIVIL;43 - MEDIFE - ASE;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-64151,25;[Tabla]
4/1/2024;FA;A;49;683;564,24;0;20232,686;FACTURACION DE SERVICIOS AL;20/12/2023;39;O.S. S.E.G - OBRA SOCIAL DE SEGUROS;10/1/2024;20240104-564,24;;;4/1/2024;FA;A;49;683;564,24;39;- O.S. S.E.G - OBRA SOCIAL DE SEGUROS;39 - PLAN INTEGRAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-564,24;[Tabla]
4/1/2024;FA;A;49;684;6433,509;0;26666,195;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-6433,51;;;4/1/2024;FA;A;49;684;6433,509;103;- CLINICA DEL VALLE SALUD S.R.L.;3103 - OMINT S.A.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-6433,51;[Tabla]
4/1/2024;FA;A;49;685;2859,336;0;29525,531;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-2859,34;;;4/1/2024;FA;A;49;685;2859,336;103;- CLINICA DEL VALLE SALUD S.R.L.;4103 - ENSALUD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOVIEMBRE - LABORATORIO;20240104-2859,34;[Tabla]
4/1/2024;FA;A;49;686;3653,599;0;33179,13;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-3653,6;;;4/1/2024;FA;A;49;686;3653,599;103;- CLINICA DEL VALLE SALUD S.R.L.;2103 - OSTEL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOVIEMBRE - LABORATORIO;20240104-3653,6;[Tabla]
4/1/2024;FA;A;49;687;6910,065;0;40089,195;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-6910,06;;;4/1/2024;FA;A;49;687;6910,065;103;- CLINICA DEL VALLE SALUD S.R.L.;9903 - OSPRERA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-6910,06;[Tabla]
4/1/2024;FA;A;49;688;4328,72;0;44417,915;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-4328,72;;;4/1/2024;FA;A;49;688;4328,72;103;- CLINICA DEL VALLE SALUD S.R.L.;1103 - OSPSIP (SEGURIDAD PR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-4328,72;[Tabla]
4/1/2024;FA;A;49;689;5956,95;0;50374,865;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-5956,95;;;4/1/2024;FA;A;49;689;5956,95;103;- CLINICA DEL VALLE SALUD S.R.L.;7103 - SOMU/OSPM EX 56;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-5956,95;[Tabla]
4/1/2024;FA;A;49;690;15249,798;0;65624,663;FACTURACION DE SERVICIOS AL;20/12/2023;103;CLINICA DEL VALLE SALUD S.R.L.;8/1/2024;20240104-15249,8;;;4/1/2024;FA;A;49;690;15249,798;103;- CLINICA DEL VALLE SALUD S.R.L.;9103 - OSPACAR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-15249,8;[Tabla]
4/1/2024;FA;B;49;362;10590;0;76214,663;FACTURACION DE SERVICIOS AL;20/12/2023;156;D.A.S.U.TE.N.;11/1/2024;20240104-10590;;;4/1/2024;FA;B;49;362;10590;156;- D.A.S.U.Te.N.;156 - DASUTEN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-10590;[Tabla]
4/1/2024;FA;A;49;691;2632,95;0;78847,613;FACTURACION DE SERVICIOS AL;20/12/2023;139;O.S. D.E.P.Y M.;9/1/2024;20240104-2632,95;;;4/1/2024;FA;A;49;691;2632,95;139;- O.S. D.E.P.Y M.;139 - PYME4000-PERSONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-2632,95;[Tabla]
4/1/2024;FA;B;49;363;9771,17;0;88618,783;FACTURACION DE SERVICIOS AL;20/12/2023;45;O.S. P.F. (PERSONAL DE FARMACIA);8/1/2024;20240104-9771,17;;;4/1/2024;FA;B;49;363;9771,17;45;- O.S. P.F. (PERSONAL DE FARMACIA);45 - FARMACIA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-9771,17;[Tabla]
4/1/2024;FA;A;49;692;1989,34;0;90608,123;FACTURACION DE SERVICIOS AL;20/12/2023;48;HOSPITAL ALEMAN;8/1/2024;20240104-1989,34;;;4/1/2024;FA;A;49;692;1989,34;48;- HOSPITAL ALEMAN;48 - P M H A;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-1989,34;[Tabla]
4/1/2024;FA;A;49;693;7358,808;0;97966,931;FACTURACION DE SERVICIOS AL;20/12/2023;47;MEDICUS S.A.;8/1/2024;20240104-7358,81;;;4/1/2024;FA;A;49;693;7358,808;47;- MEDICUS S.A.;47 - MEDICUS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-7358,81;[Tabla]
4/1/2024;FA;A;128;14;88730,415;0;186697,346;FACTURACION DE SERVICIOS AL;20/12/2023;172;PREVENCIÓN SALUD S.A.;10/1/2024;20240104-88730,42;;;4/1/2024;FA;A;128;14;88730,415;172;- PREVENCIÓN SALUD S.A.;172 - PLAN A1-A2-A3-A4;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-88730,42;[Tabla]
4/1/2024;FA;B;49;364;85843,764;0;272541,11;FACTURACION DE SERVICIOS AL;20/12/2023;25;O.S DEL PODER JUDICIAL (0375);8/1/2024;20240104-85843,76;;;4/1/2024;FA;B;49;364;85843,764;25;- O.S DEL PODER JUDICIAL (0375);25 - PODER JUDICIAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-85843,76;[Tabla]
4/1/2024;FA;A;49;694;28449,918;0;300991,028;FACTURACION DE SERVICIOS AL;20/12/2023;8;O.S. PE. CON. (CONSTRUCCION);8/1/2024;20240104-28449,92;;;4/1/2024;FA;A;49;694;28449,918;8;- O.S. PE. CON. (CONSTRUCCION);8 - UOCRA/OSPECON;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-28449,92;[Tabla]
4/1/2024;FA;B;49;365;37475,655;0;338466,683;FACTURACION DE SERVICIOS AL;20/12/2023;7;O.S. SERVICIOS SOCIALES BANCARIOS;10/1/2024;20240104-37475,65;;;4/1/2024;FA;B;49;365;37475,655;7;- O.S. SERVICIOS SOCIALES BANCARIOS;7 - PLAN S 300;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-37475,65;[Tabla]
4/1/2024;FA;B;49;366;55847,795;0;394314,478;FACTURACION DE SERVICIOS AL;20/12/2023;73;O.S. D.O.P. (MAESTROS PRIVADOS);8/1/2024;20240104-55847,79;;;4/1/2024;FA;B;49;366;55847,795;73;- O.S. D.O.P. (MAESTROS PRIVADOS);73;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-55847,79;[Tabla]
4/1/2024;FA;A;49;695;8527,977;0;402842,455;FACTURACION DE SERVICIOS AL;20/12/2023;23;AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;8/1/2024;20240104-8527,98;;;4/1/2024;FA;A;49;695;8527,977;23;- AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;23 - AVALIAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-8527,98;[Tabla]
4/1/2024;FA;B;49;367;67169,48;0;470011,935;FACTURACION DE SERVICIOS AL;20/12/2023;10;SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;12/1/2024;20240104-67169,48;;;4/1/2024;FA;B;49;367;67169,48;10;- SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;10 - POLICIA FEDERAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-67169,48;[Tabla]
4/1/2024;FA;A;49;696;7751,5;0;477763,435;FACTURACION DE SERVICIOS AL;20/12/2023;31;O.S. F.A.T.L.Y.F. (LUZ Y FUERZA);8/1/2024;20240104-7751,5;;;4/1/2024;FA;A;49;696;7751,5;31;- O.S. F.A.T.L.Y.F. (Luz y Fuerza);31 - O.S.F.A.T.L.Y F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-7751,5;[Tabla]
4/1/2024;FA;B;49;368;11560,87;0;489324,305;FACTURACION DE SERVICIOS AL;20/12/2023;1;O.S. P.SANIDAD ARGENTINA;5/1/2024;20240104-11560,87;;;4/1/2024;FA;B;49;368;11560,87;1;- O.S. P.SANIDAD ARGENTINA;1 - SANIDAD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOV Y DIC - LABORATORIO;20240104-11560,87;[Tabla]
4/1/2024;FA;A;130;19;14702,688;0;504026,993;FACTURACION DE SERVICIOS AL;15/12/2023;15;MEDLINK SA;4/1/2024;20240104-14702,69;;;4/1/2024;FA;A;130;19;14702,688;15;- MEDLINK SA;9415 - CLASICO - TOLHUIN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO TOLHUIN;20240104-14702,69;[Tabla]
4/1/2024;FA;A;130;20;15878,544;0;519905,537;FACTURACION DE SERVICIOS AL;15/12/2023;15;MEDLINK SA;4/1/2024;20240104-15878,54;;;4/1/2024;FA;A;130;20;15878,544;15;- MEDLINK SA;9515 - PMO-MONOT-.DOM-TOLHU;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-15878,54;[Tabla]
4/1/2024;FA;A;49;697;33513,48;0;553419,017;FACTURACION DE SERVICIOS AL;20/12/2023;15;MEDLINK SA;4/1/2024;20240104-33513,48;;;4/1/2024;FA;A;49;697;33513,48;15;- MEDLINK SA;715 - UP-ACCORD PLATINO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-33513,48;[Tabla]
4/1/2024;FA;A;49;698;95993,04;0;649412,057;FACTURACION DE SERVICIOS AL;20/12/2023;15;MEDLINK SA;4/1/2024;20240104-95993,04;;;4/1/2024;FA;A;49;698;95993,04;15;- MEDLINK SA;615 - UP-ACCORD DORADO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-95993,04;[Tabla]
4/1/2024;FA;A;49;699;154422,84;0;803834,897;FACTURACION DE SERVICIOS AL;20/12/2023;15;MEDLINK SA;4/1/2024;20240104-154422,84;;;4/1/2024;FA;A;49;699;154422,84;15;- MEDLINK SA;415 - UP-CLASIC;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-154422,84;[Tabla]
4/1/2024;FA;A;49;700;148026,406;0;951861,303;FACTURACION DE SERVICIOS AL;20/12/2023;15;MEDLINK SA;4/1/2024;20240104-148026,41;;;4/1/2024;FA;A;49;700;148026,406;15;- MEDLINK SA;515 - UP-PMO-VERDE -AMBULA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240104-148026,41;[Tabla]
4/1/2024;FA;A;49;701;6795,36;0;958656,663;FACTURACION DE SERVICIOS AL;25/12/2023;15;MEDLINK SA;4/1/2024;20240104-6795,36;;;4/1/2024;FA;A;49;701;6795,36;15;- MEDLINK SA;615 - UP-ACCORD DORADO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO C/VIRAL;20240104-6795,36;[Tabla]
4/1/2024;FA;A;20;13252;1903567,893;0;862224,556;FACTURACION DE SERVICIOS AL;28/1/2024;199;PAX & CREW S.R.L.;4/1/2024;20240104-1903567,89;;;4/1/2024;FA;A;20;13252;1903567,893;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_VON ALMEN JENNIFER DIANE;20240104-1903567,89;[Tabla]
